
		SOrg.	SaTy	Sales Doc.	Sold-to	Name 1	Ship-to	Name 1	CustLoy	Foc.Cust	Territory	Created On	Typ	Material	Item Description	Order Qty	Corr.qty	ConfirmQty	SU	      BO value	Crcy	InitReqDt	promised	Mat.Av.Dt.	Dlv.Date	DS	DB	BOstatus	BO	   BO status changed	GM	unc.	Description	Shp. Cond.	Route	Req.dlv.dt
		8300	ZRO	7237440021	16888697	MAMUTH TRANSPORTE DE MAQUINAS	16888697	MAMUTH TRANSPORTE DE MAQUINAS			TBR3010104	26.03.2025	PD	366632	Roda dentada z=46	       1	      1		PC	        48,14	BRL		27.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 15:00:26		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237440021	16888697	MAMUTH TRANSPORTE DE MAQUINAS	16888697	MAMUTH TRANSPORTE DE MAQUINAS			TBR3010104	26.03.2025	X6	74808	Electrónica LT 220-240V embal.	       1	      1		PC	       111,12	BRL		27.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 15:00:26		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237440021	16888697	MAMUTH TRANSPORTE DE MAQUINAS	16888697	MAMUTH TRANSPORTE DE MAQUINAS			TBR3010104	26.03.2025	PD	330046	Linguete	       2	      2		PC	        33,62	BRL		27.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 15:00:26		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237440021	16888697	MAMUTH TRANSPORTE DE MAQUINAS	16888697	MAMUTH TRANSPORTE DE MAQUINAS			TBR3010104	26.03.2025	PD	2068555	Rolamento esferas 15X35X11	       1	      1		PC	        21,94	BRL		27.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 15:00:26		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237441176	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X6	2082318	Roda dentada BX 3-ME_01 kit	       1	      1		PC	       130,98	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 18:19:32		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237441176	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X6	2082427	Pistão BX 3-ME_01 embal.	       1	      1		PC	       475,36	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 18:19:32		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237441176	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X6	2192943	Braçadeira BX 3_02 kit	       1	      1		PC	        27,44	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 18:19:32		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237441176	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X6	2115725	Tampão BX 3-ME_01 kit	       1	      1		PC	       345,67	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 18:19:32		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237441226	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X0	2136393	Bateria B 22/2.6 Li-ion	       1	      1		PC	       957,54	BRL				26.03.2025		Z3	Unproc	X	 26.03.2025 18:23:46		X	NURON	ST		26.03.2025
		8300	ZRO	7237441254	19415533	CZLOC LOCACAO DE EQUIPAMENTOS	19415533	CZLOC LOCACAO DE EQUIPAMENTOS		X	TBR2020607	26.03.2025	X6	2031389	Carreg. bateria C 4/36-90 220V caixa	       1	      1		PC	     1.167,40	BRL				26.03.2025		Z3	Unproc	X	 26.03.2025 18:22:06		X	NURON	ST		26.03.2025
		8300	ZRO	7237442546	22620027	EMPLAVI INVESTIMENTOS IMOBILIARIOS	28643969	EMPLAVI INVESTIMENTOS IMOBILIARIOS		X	TBR4010104	26.03.2025	PD	2031681	Mandril TE2-A_02 pack	       1	      1		PC	        60,55	BRL		04.04.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 19:11:17		X	REPAIR PARTS	0E	ZBR1D9	26.03.2025
		8300	ZRO	7237442546	22620027	EMPLAVI INVESTIMENTOS IMOBILIARIOS	28643969	EMPLAVI INVESTIMENTOS IMOBILIARIOS		X	TBR4010104	26.03.2025	PD	2019698	O-ring 13,4x3 S-FKM 60	       1	      1		PC	         7,86	BRL		04.04.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 19:11:17		X	REPAIR PARTS	0E	ZBR1D9	26.03.2025
		8300	ZRO	7237442546	22620027	EMPLAVI INVESTIMENTOS IMOBILIARIOS	28643969	EMPLAVI INVESTIMENTOS IMOBILIARIOS		X	TBR4010104	26.03.2025	X6	2031589	Veio intermediário TE2-A_02 cpl embal.	       1	      1		PC	       269,59	BRL		04.04.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 19:11:17		X	REPAIR PARTS	0E	ZBR1D9	26.03.2025
		8300	ZRO	7237442572	22620027	EMPLAVI INVESTIMENTOS IMOBILIARIOS	28643969	EMPLAVI INVESTIMENTOS IMOBILIARIOS		X	TBR4010104	26.03.2025	PD	201594	Mandril TE 2	       1	      1		PC	        70,20	BRL		04.04.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 19:06:50		X	REPAIR PARTS	0E	ZBR1D9	26.03.2025
		8300	ZRO	7237442572	22620027	EMPLAVI INVESTIMENTOS IMOBILIARIOS	28643969	EMPLAVI INVESTIMENTOS IMOBILIARIOS		X	TBR4010104	26.03.2025	PD	3719695	CABO CONDUTOR P/ MART 2.0 X 2.5	       1	      1		PC	       131,28	BRL		04.04.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 19:06:50		X	REPAIR PARTS	0E	ZBR1D9	26.03.2025
		8300	ZRO	7237443478	16880695	ENGECAMPO ENGENHARIA LTDA	16880695	ENGECAMPO ENGENHARIA LTDA			TBR3010202	26.03.2025	PD	279120	Filtro cpl	       1	      1		PC	       632,04	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 17:34:47		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237443478	16880695	ENGECAMPO ENGENHARIA LTDA	16880695	ENGECAMPO ENGENHARIA LTDA			TBR3010202	26.03.2025	PD	277716	Fluxómetro 2008 cpl	       1	      1		PC	       609,85	BRL		28.03.2025		26.03.2025		Z3	Unproc	X	 26.03.2025 17:34:47		X	REPAIR PARTS	ST		26.03.2025
		8300	ZRO	7237444017	28406082	MRV XC	31728511	MRV XC		X	TBR1010607	26.03.2025	X6	2105320	Interruptor GX 3_01 embal.	       1	      1		PC	       463,32	BRL				26.03.2025		Z3	Unproc	X	 27.03.2025 15:15:03		X	REPAIR PARTS	0E	ZBR3A2	26.03.2025
		8300	ZRO	7237444017	28406082	MRV XC	31728511	MRV XC		X	TBR1010607	26.03.2025	X6	384822	Pino de contacto GX120 kit	       1	      1		PC	        43,05	BRL				26.03.2025		Z3	Unproc	X	 27.03.2025 15:15:03		X	REPAIR PARTS	0E	ZBR3A2	26.03.2025
		8300	ZRO	7237444017	28406082	MRV XC	31728511	MRV XC		X	TBR1010607	26.03.2025	X6	2116372	Válvula E/A GX 3_01 kit	       1	      1		PC	        98,42	BRL				26.03.2025		Z3	Unproc	X	 27.03.2025 15:15:03		X	REPAIR PARTS	0E	ZBR3A2	26.03.2025
		8650	ZRO	7237444095	30410870	LAMITEC SPA	30410870	LAMITEC SPA		X	TCL3100011	26.03.2025	X6	226888	Engranaje UH-l cpl	       1	      1		PC	       13.855	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:01:09		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237444095	30410870	LAMITEC SPA	30410870	LAMITEC SPA		X	TCL3100011	26.03.2025	X6	226894	Árbol de engranaje 19-34	       1	      1		PC	        5.763	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:01:09		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237444095	30410870	LAMITEC SPA	30410870	LAMITEC SPA		X	TCL3100011	26.03.2025	X6	329350	Mandril keyless drill 2ring	       1	      1		PC	        6.656	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:01:09		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237444095	30410870	LAMITEC SPA	30410870	LAMITEC SPA		X	TCL3100011	26.03.2025	X6	201587	Motor UH 700 220-240V cpl	       1	      1		PC	       31.239	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:01:09		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2146795	Rotor TE 50 03 220-240V kit de servicio	       1	      1		PC	       92.495	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2082534	Escobilla de carbón 220-240V juego	       1	      1		PC	        9.571	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	330170	Anillo de retención	       1	      1		PC	        1.629	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2184374	Junta tórica 37X2	       1	      1		PC	        1.994	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2332059	Pantalla guardapolvo	       1	      1		PC	       10.362	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	209378	Anillo de junta 18,85x2,93x22,25	       1	      1		PC	        1.905	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2150956	Anillo de junta 22x17,1x4,6	       1	      1		PC	        6.394	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	209379	Junta tórica 13.94X2.62	       1	      1		PC	          502	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2161044	Junta tórica 24.99X3.53	       2	      2		PC	        2.021	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2094540	Rueda dentada  Z=37	       1	      1		PC	       18.311	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	2094949	Tapa p.term	       1	      1		PC	       12.741	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8650	ZRO	7237445282	CPD_CL0004	CLIENTES E (BOLETA) RM	CPD_CL0004	CLIENTES E (BOLETA) RM			TCL0000001	26.03.2025	X6	346291	Rodamiento de bolas 10X26X12,4	       1	      1		PC	       28.675	CLP		28.03.2025		26.03.2025		Z3	Unproc	X	 27.03.2025 16:46:06		X	REPAIR PARTS	0E	ZCL401	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2192799	Deslizante BX 3_02 kit	       1	      1		PC	        47,29	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2082318	Roda dentada BX 3-ME_01 kit	       1	      1		PC	        80,62	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2082427	Pistão BX 3-ME_01 embal.	       1	      1		PC	       249,95	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2192963	Peça de retenção BX 3-L_02 embal.	       1	      1		PC	       445,32	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2115725	Tampão BX 3-ME_01 kit	       1	      1		PC	        83,45	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2192944	Placa de montagem BX 3_02 embal.	       1	      1		PC	       240,19	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2082408	Fuso BX 3-ME_01 kit	       1	      1		PC	       399,70	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2193159	Gaiola de agulhas 8 Nm BX 3_02 kit	       1	      1		EA	        60,88	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2082426	Acoplador BX 3-ME_01 embal.	       1	      1		PC	       295,67	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZROB	7237445997	18279155	MRV ENGENHARIA E PARTICIPACOES	30603838	MRV ENGENHARIA E PARTICIPACOES		X	TBR2010101	26.03.2025	X6	2082424	Aplique magnético BX 3-ME_01 embal.	       1	      1		PC	        15,90	BRL				26.03.2025		ZP	Unproc	X	 26.03.2025 21:49:10		X	REPAIR PARTS	0E	ZBR7I4	26.03.2025
		8300	ZVRB	5800784	31705499	VRI IMPORTACAO E EXPORTACAO LTDA	31705499	VRI IMPORTACAO E EXPORTACAO LTDA			TBRISAM102	27.03.2025	X0	2164560	Ampola química HVU2 M24x210	      18	     18	       18	PAC	    21.397,58	BRL	28.03.2025	14.04.2025	27.03.2025	14.04.2025	A	ZB	Unproc	X	 27.03.2025 14:33:44	A		Anchors Chemical	S0	ZBRSE3	28.03.2025
		3000	OR	574686673	15409240	ANTEUS CONSTRUCTORA	29467517	ANTEUS CONSTRUCTORA S.A. DE C.V.		X	TMXS015501	27.03.2025	X0	434995	Broca para taladro TE-CX 3/16"-6"	       6	      6	        6	PC	     1.606,18	MXN	28.03.2025	01.04.2025	27.03.2025	01.04.2025	A	ZB	Unproc	X	 27.03.2025 01:01:32	A		PTA Cordless	S1	ZMXA02	28.03.2025
		3000	ZEDI	574687285	16079723	TERNIUM MEXICO	29088173	TERNIUM MEXICO SA DE CV		X	TMXS012903	27.03.2025	X0	336247	Anclaje de chapa HLC-HX 3/8x3	      50	     50		PC	     2.655,75	MXN				11.04.2025		ZP	Unproc	X	 27.03.2025 11:18:25		X	Anchors Mechanical	S1	ZMXA05	11.04.2025
		8300	OR	574687436	25207854	CRISAGO LOCACAO	25207854	CRISAGO LOCACAO			TBR2020506	27.03.2025	X6	357861	O-ring 35X1.5	       3	      3	        3	PC	         9,88	BRL	28.03.2025	17.04.2025	08.04.2025	17.04.2025	A		Unproc	X	 27.03.2025 12:18:54	A		REPAIR PARTS	S0	ZBR7F1	28.03.2025
		8300	OR	574687436	25207854	CRISAGO LOCACAO	25207854	CRISAGO LOCACAO			TBR2020506	27.03.2025	X6	357861	O-ring 35X1.5	       5	      5	        5	PC	        16,46	BRL	28.03.2025	17.04.2025	08.04.2025	17.04.2025	A		Unproc	X	 27.03.2025 12:18:54	A		REPAIR PARTS	S0	ZBR7F1	28.03.2025
		8300	OR	574687436	25207854	CRISAGO LOCACAO	25207854	CRISAGO LOCACAO			TBR2020506	27.03.2025	X6	348133	O-ring 44X4	       4	      4	        4	PC	        12,12	BRL	28.03.2025	17.04.2025	08.04.2025	17.04.2025	A		Unproc	X	 27.03.2025 12:18:54	A		REPAIR PARTS	S0	ZBR7F1	28.03.2025
		8650	OR	574687643	15914958	CONSTRUCTORA INTERHAUS LIMITADA	27583758	CONSTRUCTORA INTERHAUS LIMITADA		X	TCL3100010	27.03.2025	X5	386468	Suspensión techo X-EHS W10 MX	     100	    100	      100	PC	       40.856	CLP	28.03.2025	27.05.2025	26.05.2025	27.05.2025	A		Unproc	X	 27.03.2025 13:50:26	A		DX	S1	ZCL140	30.04.2025
		8650	OR	574687691	30980743	EL ESPINO SPA	30980743	EL ESPINO SPA		X	TCL2600018	27.03.2025	X0	2315589	Depósito alimentador de agua DWP 15-22	       1	      1	        1	PC	      416.152	CLP	28.03.2025	08.04.2025	02.04.2025	08.04.2025	A		Unproc	X	 27.03.2025 13:33:11	A		Diamond Light	S1	ZCL331	28.03.2025
		8300	OR	574687693	21186351	MRV ENGENHARIA E PARTICIPACOES SA	31735868	MRV ENGENHARIA E PARTICIPACOES SA		X	TBR2010116	27.03.2025	X0	2123994	Prego para betão X-C 24 B3 MX	       5	      5		PAC	     1.211,45	BRL				27.03.2025		ZP	Unproc	X	 27.03.2025 13:33:21		X	DX	S0	ZBRSE3	27.03.2025
		8300	OR	574687693	21186351	MRV ENGENHARIA E PARTICIPACOES SA	31735868	MRV ENGENHARIA E PARTICIPACOES SA		X	TBR2010116	27.03.2025	X0	2149988	Prego para betão X-C 30 B3 MX	       5	      5		PAC	     1.254,32	BRL				27.03.2025		ZP	Unproc	X	 27.03.2025 13:33:21		X	DX	S0	ZBRSE3	27.03.2025
		8300	OR	574687693	21186351	MRV ENGENHARIA E PARTICIPACOES SA	31735868	MRV ENGENHARIA E PARTICIPACOES SA		X	TBR2010116	27.03.2025	X5	2031389	Carreg. bateria C 4/36-90 220V caixa	       1	      1		PC	       522,04	BRL				27.03.2025		ZP	Unproc	X	 27.03.2025 13:33:21		X	NURON	S0	ZBRSE3	27.03.2025
		8300	OR	574687693	21186351	MRV ENGENHARIA E PARTICIPACOES SA	31735868	MRV ENGENHARIA E PARTICIPACOES SA		X	TBR2010116	27.03.2025	X0	2183180	Bateria B 22/4.0 Li-ion	       2	      2		PC	       981,46	BRL				27.03.2025		ZP	Unproc	X	 27.03.2025 13:33:21		X	NURON	S0	ZBRSE3	27.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961565	HIT-C F1554 5/8"X12CM T90	      16	     16		PC	       277,07	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961566	HIT-C F1554 5/8"X16CM T90	      10	     10		PC	       196,92	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961579	HIT-C F1554 5/8"X38CM T90	      10	     10		PC	       327,24	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961571	HIT-C F1554 3/4"X12CM T90	      10	     10		PC	       231,16	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961572	HIT-C F1554 3/8"X19CM T90	     186	    186		PC	     2.187,91	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X5	2405802	Porca+anilha HAS-NW-105 3/8"	      19	     19		PAC	       143,53	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	3961654	HIT-C F1554 1"X45CM T90	     168	    168		PC	    15.825,33	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Mechanical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	2197999	Varão de bucha HAS-E-55 3/4"x10"	      30	     30		PAC	    14.511,76	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X5	2405805	Porca+anilha HAS-NW-105 3/4"	      62	     62		PAC	     1.395,88	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	ND	2198009	Varão de bucha HAS-E-55 1"x12"	      22	     22		PAC	    10.879,40	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X5	2405807	Porca+anilha HAS-NW-105 1"	      52	     52		PAC	     5.080,36	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X0	2043848	Perfurador diam. DD 30-W 220V	       3	      3		PC	    69.004,29	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Diamond Light	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X0	2250851	Doseador a bateria HDE 500-22 caixa	       3	      3		PC	     6.045,25	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X0	2123404	Químico injeção HIT-RE 500 V3/500/1	      90	     90		PC	    40.996,63	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Anchors Chemical	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X6	2076469	Coroa C+ 18/300 SPX-T abras.	       4	      4		PC	     3.341,21	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Diamond Light	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	X0	2076508	Coroa C+ 22/300 SPX-T	      13	     13		PC	    21.176,27	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Diamond Light	ST	ZBR888	28.03.2025
		8300	OR	574687701	31044054	ELECNOR AZULAO SPE LTDA	31044054	ELECNOR AZULAO SPE LTDA		X	TBR3050101	27.03.2025	Y1	2076510	Coroa C+ 25/300 SPX-T	      13	     13		PC	    11.856,66	BRL				28.03.2025		ZP	Unproc	X	 27.03.2025 13:36:42		X	Diamond Light	ST	ZBR888	28.03.2025
