13.09.2024                                                        Dynamic List Display                                                                                                                  1


		CoCd	Plnt	Material	SLoc	MvT	Mat. Doc.	Item	Pstng Date	  Qty in UnE	EUn	Material Description	PO	Movement Type Text	  Amount in LC	Quantity	Supplier	Rec	Mvt	Counter	TETy
		5211	8790	2363676	8701	101	5067151880	   1	12.08.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4537184119	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363676	8723	101	5067035983	   1	29.07.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363676	8723	101	5067018816	   1	26.07.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4537108782	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363676	8737	101	5066870546	   1	10.07.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4537009976	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363676	8704	101	5066351962	   1	20.05.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536737152	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2363676	8723	101	5066310280	   1	15.05.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536654780	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2363677	0146	101	5066649741	   1	18.06.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536877445	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2363677	0571	101	5066074264	   1	19.04.2024	          1	PC	Cordl. RA imp wrench SIW 4R-22 3/8" case	4536586126	GR stock in transit	            0	      1		X	B		WE
		5251	3090	2365081	0186	101	5067361858	   1	04.09.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537302100	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2365081	0198	101	5067337488	   1	02.09.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537278365	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2365081	0218	101	5067229994	   1	21.08.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2365081		101	5066287742	   1	13.05.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4536694525	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5211	8790	2365081	8736	101	5067351088	   1	03.09.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537301245	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2365081	8744	101	5067256042	   1	23.08.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537249288	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2365081	8723	101	5067043960	   1	30.07.2024	          1	PC	Cordl. imp. wrench SIW 6AT-22 1/2'' case	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2366391	0218	101	5067062596	   1	31.07.2024	          1	PC	Multi-Tool SMT 6-22 box	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2366391	0202	101	5066272683	   1	10.05.2024	          1	PC	Multi-Tool SMT 6-22 box	4536694520	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2366391	0597	101	5066575944	   1	11.06.2024	          1	PC	Multi-Tool SMT 6-22 box	4536862968	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2366391	0502	101	5066501986	   1	04.06.2024	          1	PC	Multi-Tool SMT 6-22 box	4536813831	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2366391	8723	101	5067035893	   1	29.07.2024	          1	PC	Multi-Tool SMT 6-22 box	4537116386	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2366391	8713	101	5066547095	   1	07.06.2024	          1	PC	Multi-Tool SMT 6-22 box	4536846125	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2366391	8743	101	5066530140	   1	06.06.2024	          1	PC	Multi-Tool SMT 6-22 box	4536830715	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2366391	8702	101	5065565647	   1	01.03.2024	          1	PC	Multi-Tool SMT 6-22 box	4536298907	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2368500	0218	101	5067452226	   1	12.09.2024	         10	PC	Plunge cut blade SMT HCS wood	4537317223	GR stock in transit	         0,00	     10		X	B		WE
		5211	8790	2368500	8723	101	5066313525	   1	15.05.2024	          1	PC	Plunge cut blade SMT HCS wood	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368500		101	5065565648	   1	01.03.2024	          5	PC	Plunge cut blade SMT HCS wood	4536298907	GR st.in tr:ac.assg.	         0,00	      5		X	B		WE
		5251	3090	2368501	0218	101	5066896538	   1	12.07.2024	          1	PC	Plunge cut blade SMT BiM hardwood	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368501		101	5065565649	   1	01.03.2024	          5	PC	Plunge cut blade SMT BiM hardwood	4536298907	GR st.in tr:ac.assg.	         0,00	      5		X	B		WE
		5251	3090	2368502	0218	101	5067452154	   1	12.09.2024	          1	PC	Plunge cut blade SMT BiM metal	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368502	8723	101	5066313526	   1	15.05.2024	          1	PC	Plunge cut blade SMT BiM metal	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2368503	0218	101	5067452225	   1	12.09.2024	          1	PC	Plunge cut blade SMT S+ carbide tipp.	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368503	8723	101	5066313533	   1	15.05.2024	          1	PC	Plunge cut blade SMT S+ carbide tipp.	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2368505	0218	101	5067452152	   1	12.09.2024	          1	PC	Plunge cut blade SMT S+ BiM w/s	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368505	8723	101	5066313527	   1	15.05.2024	          1	PC	Plunge cut blade SMT S+ BiM w/s	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368506	8723	101	5066313528	   1	15.05.2024	          1	PC	Plunge cut blade SMT S+65 BiM w/s	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368507	8723	101	5066313530	   1	15.05.2024	          1	PC	Blade SMT BiM Saw	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368508	8723	101	5066313531	   1	15.05.2024	          1	PC	Scraper SMT HCS	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368509	8723	101	5066313532	   1	15.05.2024	          1	PC	Blade SMT Saw carbide tipp.	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368510	8723	101	5066313534	   1	15.05.2024	          1	PC	Sanding disc SMT carbide tipp.	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2368511	8723	101	5066313529	   1	15.05.2024	          1	PC	Backing pad SMT	4536711846	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2369713		101	5067324956	   1	30.08.2024	          1	PC	Angle grinder AG 125-20SE 230V box	4537256132	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	2370436	0218	101	5067046078	   1	30.07.2024	          1	PC	Cordless rotary hammer TE 50-22 case	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2370436		101	5067155600	   1	12.08.2024	          1	PC	Cordless rotary hammer TE 50-22 case	4537177274	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5251	3090	2372875	0143	301	4919466636	   4	13.09.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0156	301	4919466636	   3	13.09.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0198	101	5067453270	   1	12.09.2024	          1	PC	Battery charger C 4/12-50 115V box	4537325486	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0218	101	5067452227	   1	12.09.2024	          1	PC	Battery charger C 4/12-50 115V box	4537317223	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0160	101	5067351166	   1	03.09.2024	          1	PC	Battery charger C 4/12-50 115V box	4537301595	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0129	301	4918824389	  11	28.08.2024	-2	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-2					WA
		5251	3090	2372875	0999	301	4918824389	  12	28.08.2024	          2	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      2					WA
		5251	3090	2372875	0185	101	5067295648	   1	28.08.2024	          1	PC	Battery charger C 4/12-50 115V box	4537271283	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0176	301	4918772609	   1	27.08.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0115	301	4918772609	   2	27.08.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0150	301	4917937192	   1	03.08.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0250	301	4917937192	   2	03.08.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0124	301	4917937191	   3	03.08.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0150	301	4917937191	   4	03.08.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0129	101	5067074616	   1	01.08.2024	          2	PC	Battery charger C 4/12-50 115V box	4537144038	GR stock in transit	         0,00	      2		X	B		WE
		5251	3090	2372875	0163	101	5067024187	   1	26.07.2024	          1	PC	Battery charger C 4/12-50 115V box	4537108754	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0203	301	4917611095	  53	25.07.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0149	301	4917611095	  54	25.07.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0165	301	4917270760	   3	17.07.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0142	301	4917270760	   4	17.07.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0156	101	5066606568	   1	13.06.2024	          1	PC	Battery charger C 4/12-50 115V box	4536877590	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0192	101	5066589752	   1	12.06.2024	          1	PC	Battery charger C 4/12-50 115V box	4536863644	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0170	101	5066451171	   1	29.05.2024	          1	PC	Battery charger C 4/12-50 115V box	4536762345	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0172	101	5066365269	   1	21.05.2024	          1	PC	Battery charger C 4/12-50 115V box	4536746184	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0181	101	5066203150	   1	02.05.2024	          1	PC	Battery charger C 4/12-50 115V box	4536655076	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0131	301	4914068774	  51	30.04.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0203	301	4914068774	  52	30.04.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0157	101	5066121278	   1	24.04.2024	          1	PC	Battery charger C 4/12-50 115V box	4536611886	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0185	101	5065997529	   1	12.04.2024	          1	PC	Battery charger C 4/12-50 115V box	4536526241	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0177	101	5065975352	   1	10.04.2024	          1	PC	Battery charger C 4/12-50 115V box	4536526435	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0174	101	5065973642	   1	10.04.2024	          1	PC	Battery charger C 4/12-50 115V box	4536519671	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0129	301	4912948276	   9	04.04.2024	-1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	-1					WA
		5251	3090	2372875	0218	301	4912948276	  10	04.04.2024	          1	PC	Battery charger C 4/12-50 115V box		TF tfr plnt to plnt	         0,00	      1					WA
		5251	3090	2372875	0176	101	5065874942	   1	01.04.2024	          1	PC	Battery charger C 4/12-50 115V box	4536449921	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0245	101	5065760435	   1	20.03.2024	          1	PC	Battery charger C 4/12-50 115V box	4536403239	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0122	101	5065659051	   1	11.03.2024	          1	PC	Battery charger C 4/12-50 115V box	4536353787	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0164	101	5065580630	   1	04.03.2024	          1	PC	Battery charger C 4/12-50 115V box	4536308883	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0255	101	5065350657	   1	09.02.2024	          1	PC	Battery charger C 4/12-50 115V box	4536173038	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2372875	0157	101	5065196485	   1	25.01.2024	          1	PC	Battery charger C 4/12-50 115V box	4536085495	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2372878	0560	101	5067157208	   1	12.08.2024	          1	PC	Battery charger C 4/12-50 230V box	4537191437	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0507	101	5067108531	   1	06.08.2024	          1	PC	Battery charger C 4/12-50 230V box	4537165181	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0533	101	5066867192	   1	10.07.2024	          1	PC	Battery charger C 4/12-50 230V box	4537019101	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0517	101	5066820608	   1	04.07.2024	          2	PC	Battery charger C 4/12-50 230V box	4536995123	GR stock in transit	            0	      2		X	B		WE
		5241	8690	2372878	0580	101	5066791707	   1	02.07.2024	          1	PC	Battery charger C 4/12-50 230V box	4536981043	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0503	101	5066300876	   1	14.05.2024	          1	PC	Battery charger C 4/12-50 230V box	4536711679	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0600	101	5066287885	   1	13.05.2024	          1	PC	Battery charger C 4/12-50 230V box	4536703498	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878		101	5066287742	  10	13.05.2024	          1	PC	Battery charger C 4/12-50 230V box	4536694525	GR st.in tr:ac.assg.	            0	      1		X	B		WE
		5241	8690	2372878	0507	101	5066045333	   1	17.04.2024	          1	PC	Battery charger C 4/12-50 230V box	4536568702	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0580	101	5065778643	   1	21.03.2024	          1	PC	Battery charger C 4/12-50 230V box	4536420233	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0607	101	5065117872	   2	18.01.2024	          1	PC	Battery charger C 4/12-50 230V box	4536021216	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2372878	0607	101	5065050847	   7	11.01.2024	          1	PC	Battery charger C 4/12-50 230V box	4535993786	GR stock in transit	            0	      1		X	B		WE
		5251	3090	2374157	0160	101	5067350808	   1	03.09.2024	          1	PC	Tower light SL 10-22 100-240V box	4537301595	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0109	101	5067209466	   1	19.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537214449	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0236	101	5067119838	   1	07.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537157339	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0133	101	5067085427	   1	02.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537151039	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0218	101	5067074973	   1	01.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537026683	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0268	101	5067074964	   1	01.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537144014	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0155	101	5066985213	   1	23.07.2024	          1	PC	Tower light SL 10-22 100-240V box	4537087284	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0183	101	5066959184	   1	19.07.2024	          1	PC	Tower light SL 10-22 100-240V box	4537064652	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2374157	0266	101	5066884288	   1	11.07.2024	          1	PC	Tower light SL 10-22 100-240V box	4537032779	GR stock in transit	         0,00	      1		X	B		WE
		5241	8690	2374157	0516	101	5067255661	   1	23.08.2024	          1	PC	Tower light SL 10-22 100-240V box	4537249696	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2374157	0550	101	5066859260	   1	09.07.2024	          1	PC	Tower light SL 10-22 100-240V box	4537018940	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2374157	0509	101	5066301279	   1	14.05.2024	          1	PC	Tower light SL 10-22 100-240V box	4536711370	GR stock in transit	            0	      1		X	B		WE
		5241	8690	2374157	0525	101	5066300810	   1	14.05.2024	          1	PC	Tower light SL 10-22 100-240V box	4536710805	GR stock in transit	            0	      1		X	B		WE
		5211	8790	2374158	8723	101	5067018815	   1	26.07.2024	          1	PC	Tower light SL 10-22 100-240V box	4537108782	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2374158	8723	101	5066664601	   1	19.06.2024	          1	PC	Tower light SL 10-22 100-240V box	4536909458	GR stock in transit	         0,00	      1		X	B		WE
		5211	8790	2374158	8705	101	5066602788	   1	13.06.2024	          1	PC	Tower light SL 10-22 100-240V box	4536876763	GR stock in transit	         0,00	      1		X	B		WE
		5251	3090	2381623	0129	301	4918827080	   1	28.08.2024	-2	PC	Cordl. imp. wrench SIW 2-A12 3/8" box		TF tfr plnt to plnt	         0,00	-2					WA
		5251	3090	2381623	0999	301	4918827080	   2	28.08.2024	          2	PC	Cordl. imp. wrench SIW 2-A12 3/8" box		TF tfr plnt to plnt	         0,00	      2					WA
		5251	3090	2381623	0129	101	5067074619	   1	01.08.2024	          2	PC	Cordl. imp. wrench SIW 2-A12 3/8" box	4537144038	GR stock in transit	         0,00	      2		X	B		WE
		5241	8690	2381623		101	5066287742	   9	13.05.2024	          1	PC	Cordl. imp. wrench SIW 2-A12 3/8" box	4536694525	GR st.in tr:ac.assg.	            0	      1		X	B		WE
