27.03.2025			                                                                                                                                  Inbound deliveries per HAG invoices (extended 2)																													  1


		Doc. No.		Shipment	Purch.Doc.	 Item	Material	Material Description	Plnt	SLoc	    PO Quantity	OUn	OUn	  Item	Delivery	Reference	Supplier	POrg	PGr	Vendor	ShPt	Deliv.Date	Doc. Date	Ext. Order Pos	Ext. Order Number	Suppl.Vndr	TrackingNo	Reservation	Reservation item	Reservation order date	Diff.days
		4051546168		10740682	4537962195	00002	2429806	Bushing tool TE-Y BT 4x4	3000	0001	             8	PC	PC	000020	681647990	58271013	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0040	56447596	HLI0550	D678286003	0013678286	            0003	18.11.2024	       0
		4051546168		10740682	4537962195	00003	2305538	Core bit BT-F 1 1/4"/12" SPX-L	3000	0001	             5	PC	PC	000030	681647990	58271013	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0230	56449519	HLI0550	D682181022	0013682181	            0022	20.11.2024	       0
		4051551578		10788905	4538036548	00004	2429806	Bushing tool TE-Y BT 4x4	3000	0001	             9	PC	PC	000040	681706862	58282436	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0440	56465160	HLI0550	D717509032	0013717509	            0032	03.12.2024	       0
		4051552886		10798852	4538061539	00002	2254882	Cordl. ham. dr. driver SF 6H-22 box	8650	0001	            14	PC	PC	000020	681727100	43050439	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0010	56500666	1000415	D792706001	0013792706	            0001	17.01.2025	       0
		4051552886		10798852	4538061541	00002	2253848	Cordl. drill driver SF 4H-22 case	8650	0001	            24	PC	PC	000020	681727102	43050430	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0020	56503056	1000415	D798643004	0013798643	            0004	21.01.2025	       0
		4051555959		10822443	4538114710	00002	2429827	Flat chisel TE-S FM 36	3000	0001	             5	PC	PC	000020	681769909	58294373	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0140	56473292	HLI0550	D732901030	0013732901	            0030	00.00.0000	       0
		4051557544		10832397	4538137961	00002	293027	Hammer drill bit TE-YX 1 1/4"-36"	8650	0001	            10	PC	PC	000020	681788298	58297217	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0020	56484146	HLI0550	D752897006	0013752897	            0006	23.12.2024	       0
		4051557428		10832394	4538138778	00006	2041604	Stud anchor HSV M8x75	8750	0001	           800	PC	PC	000060	681789127	43107550	1000415	8750	L02	9999	8750	09.04.2025	10.02.2025	0010	56512592	1000415	D815094004	0013815094	            0004	28.01.2025	       0
		4051557428		10832394	4538138784	00003	2223824	Anchor rod HAS-U 5.8 M12x160 BULK	8750	0001	         1.000	PC	PC	000030	681789131	43107550	1000415	8750	L01	9999	8750	09.04.2025	10.02.2025	0020	56514068	1000415	D818744009	0013818744	            0009	30.01.2025	       0
		4051561173		10855148	4538195917	00002	2323247	Threaded stud X-M6-8-52 DP7 SCT B3	3000	0001	           300	PC	PC	000020	681834113	58306186	HLI0550	3000	MX1	9999	3000	12.05.2025	19.02.2025	0010	56484162	HLI0550	D752899002	0013752899	            0002	00.00.0000	       0
		4051562633		10867228	4538222565	00002	2273682	Angle MT-FA-G M12 1/2 OC fixation	8650	0001	           900	PC	PC	000020	681855417	43167287	1000415	8650	CL1	9999	8650	14.04.2025	24.02.2025	0030	56535091	1000415	D866601013	0013866601	            0013	19.02.2025	       0
		4051562630		10867229	4538223787	00009	2218556	Cartridge holder CD 4 600ml aluminium	8650	0001	             1	PC	PC	000090	681856525	56400037138	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0010	56525766	HAT0564	D847895003	0013847895	            0003	11.02.2025	       0
		4051562630		10867229	4538223789	00003	2203157	Drilling stand DD-ST 160 SFL	8650	0001	             1	PC	PC	000030	681856526	56400037147	HAT0564	8650	CL1	9999	8650	14.04.2025	24.02.2025	0010	56532077	HAT0564	D861292002	0013861292	            0002	18.02.2025	       0
		4051562998		10869794	4538224318	00008	2014885	Module squeezer CFS-T SQU	3000	0001	             2	PC	PC	000080	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0050	56534158	HLI0550	D863375008	0013863375	            0008	18.02.2025	       0
		4051562998		10869794	4538224318	00009	2014597	Cable module CFS-T 30/0+13-23	3000	0001	            16	PC	PC	000090	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0060	56534158	HLI0550	D863375001	0013863375	            0001	18.02.2025	       0
		4051565878		10888553	4538278319	00003	2305536	Core bit BT-F 1"/12" SPX-L	3000	0001	             8	PC	PC	000030	681899059	58317014	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0150	56511634	HLI0550	D815106022	0013815106	            0022	29.01.2025	      31
		4051565878		10888553	4538278319	00004	2289663	Change module DD-CM NX 102x88 X6	3000	0001	             2	PC	PC	000040	681899059	58317014	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0060	56514194	HLI0550	D818938001	0013818938	            0001	30.01.2025	       0
		4051567710		10911433	4538305340	00003	2115245	Backpack black	8750	0001	             1	PC	PC	000030	681921154	43231863	1000415	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56540836	1000415	D875709001	0013875709	            0001	24.02.2025	       0
		4051567706		10910748	4538305458	00002	2251625	Cordl. imp. wrench SIW 8-22 1/2" case	8650	0001	             4	PC	PC	000020	681921296	43228757	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0030	56539665	1000415	D875711006	0013875711	            0006	24.02.2025	       0
		4051567781		10911436	4538307096	00003	2140378	Recip. saw blade SPX 23 68 (3) univ	8750	0001	             6	PC	PC	000030	681922732	58320215	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0030	56518087	HLI0550	D832363001	0013832363	            0001	04.02.2025	      28
		4051567781		10911436	4538307088	00003	2261685	Core bit B 82/430 P-U abras	8750	0001	             1	PC	PC	000030	681922726	58320215	HLI0550	8750	L05	9999	8750	07.05.2025	10.03.2025	0010	56518808	HLI0550	D832455001	0013832455	            0001	04.02.2025	      23
		4051567781		10911436	4538307090	00002	2261685	Core bit B 82/430 P-U abras	8750	0001	             4	PC	PC	000020	681922728	58320222	HLI0550	8750	L05	9999	8750	07.05.2025	10.03.2025	0010	56518808	HLI0550	D832455001	0013832455	            0001	04.02.2025	      23
		4051567781		10911436	4538307096	00004	2452918	Pointed chisel TE-S SM 50	8750	0001	             1	PC	PC	000040	681922732	58320215	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56519134	HLI0550	D831723001	0013831723	            0001	04.02.2025	      28
		4051567781		10911436	4538307097	00002	2452918	Pointed chisel TE-S SM 50	8750	0001	            42	PC	PC	000020	681922733	58320222	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56519134	HLI0550	D831723001	0013831723	            0001	04.02.2025	      28
		4051567783		10911428	4538307172	00002	2261687	Core bit B 92/430 P-U abras	8650	0001	             4	PC	PC	000020	681922791	58320337	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0020	56519121	HLI0550	D832454002	0013832454	            0002	00.00.0000	       0
		4051567783		10911428	4538307166	00002	2453019	Flat chisel TE-S FM 50	8650	0001	            63	PC	PC	000020	681922789	58320057	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56521191	HLI0550	D835082001	0013835082	            0001	05.02.2025	      42
		4051567783		10911428	4538307176	00003	2453019	Flat chisel TE-S FM 50	8650	0001	             2	PC	PC	000030	681922792	58320806	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56521191	HLI0550	D835082001	0013835082	            0001	05.02.2025	      42
		4051567698		10911350	4538307212	00006	2288414	U-bolt MP-UB 133 M12 OC	8650	0001	            80	PC	PC	000060	681922813	56400039629	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0020	56545936	HAT0564	D885962002	0013885962	            0002	28.02.2025	       0
		4051567698		10911350	4538307214	00007	2288418	U-bolt MP-UB 219 8" M12 OC	8650	0001	            76	PC	PC	000070	681922814	56400039648	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0030	56545936	HAT0564	D885962003	0013885962	            0003	28.02.2025	       0
		1209005586		10928417	4538344527	00002	2210244	Ultimate exp anc KB-TZ2 3/8x3 3/4 SS304	3000	0001	           400	PC	PC	000020	681952218	43263698	4601	3000	MX1	4601	3000	27.03.2025	14.03.2025	0040	56533536	4601	D863299004	0013863299	            0004	18.02.2025	-16
		1209005586		10928417	4538344525	00002	2210274	Ultimate exp anc KB-TZ2 5/8x7	3000	0001	           270	PC	PC	000020	681952216	43263697	4601	3000	MX1	4601	3000	27.03.2025	14.03.2025	0050	56533536	4601	D863299005	0013863299	            0005	18.02.2025	-16
		4051570765		10932066	4538350160	00003	2261244	Bimetal hole saw 25mm-1" (8) MetalCut	3000	0001	            16	PC	PC	000030	681956816	58326604	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0030	56555934	HLI0550	D913955004	0013913955	            0004	11.03.2025	       0
		4051570765		10932066	4538350160	00004	2261247	Bimetal hole saw 68mm-2 11/16" (8) Metal	3000	0001	             8	PC	PC	000040	681956816	58326604	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0040	56555934	HLI0550	D913955005	0013913955	            0005	11.03.2025	       0
		4051571037		10932445	4538354248	00004	2185626	Core bit B 162/450 SP-L abras	3000	0001	             1	PC	PC	000040	681959720	58326772	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0160	56535327	HLI0550	D867082028	0013867082	            0028	20.02.2025	       0
		4051571037		10932445	4538354252	00003	2185612	Core bit B 62/450 SP-L abras	3000	0001	             2	PC	PC	000030	681959722	58326793	HLI0550	3000	MX1	9999	3000	13.05.2025	18.03.2025	0010	56537150	HLI0550	D869108001	0013869108	            0001	21.02.2025	       0
		4051571314		10935231	4538359361	00013	2071175	Twist drill bit HSS Co 14.0x160mm	8650	0001	             1	PC	PC	000130	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0020	56555968	HLI0550	D914221002	0013914221	            0002	11.03.2025	       0
		4051571314		10935231	4538359361	00014	2165918	Hammer drill bit TE-YX 1 3/8"-23"	8650	0001	             4	PC	PC	000140	681963962	58328317	HLI0550	8650	CL1	9999	8650	28.03.2025	18.03.2025	0030	56555968	HLI0550	D914221003	0013914221	            0003	11.03.2025	       0
		4051572961		10943855	4538389253	00008	2100957	Gas nail X-C 32 G3 MX	8650	0001	        28.800	PC	PC	000080	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0020	56554647	1000415	D911607029	0013911607	            0029	11.03.2025	       0
		4051572961		10943855	4538389253	00009	2091266	Concrete nail X-C 27 MX BULK	8650	0001	         1.000	PC	PC	000090	681987088	43300369	1000415	8650	CL1	9999	8650	12.05.2025	24.03.2025	0030	56554647	1000415	D911607017	0013911607	            0017	11.03.2025	       0
		4051573767		10950857	4538401764	00002	2179718	Recip. saw blade SP 23 10 (200) metal	8650	0001	           200	PC	PC	000020	681997075	58333297	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0030	56566567	HLI0550	D933659005	0013933659	            0005	20.03.2025	       0
		4051573767		10950857	4538401760	00008	2341060	Hammer drill bit TE-C 3/8"-8"	8650	0001	            15	PC	PC	000080	681997072	58333275	HLI0550	8650	CL1	9999	8650	04.04.2025	25.03.2025	0040	56566567	HLI0550	D933659006	0013933659	            0006	20.03.2025	       0
		4051546168		10740682	4537962194	00003	2199640	Core bit BI 32/320 SP-L abras	3000	0001	            16	PC	PC	000030	681647989	58271161	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0270	56449519	HLI0550	D682181037	0013682181	            0037	20.11.2024	      35
		4051546168		10740682	4537962197	00002	2229879	Core bit BT 1 3/4"/12" SPX-L	3000	0001	            16	PC	PC	000020	681647992	58270950	HLI0550	3000	MX1	9999	3000	04.04.2025	08.01.2025	0290	56449519	HLI0550	D682181012	0013682181	            0012	20.11.2024	      21
		4051551578		10788905	4538036553	00002	2268527	Adapter M8-MF 50 (25)	3000	0001	           300	PC	PC	000020	681706866	58282437	HLI0550	3000	MX1	9999	3000	05.04.2025	22.01.2025	0010	56467193	HLI0550	D719915003	0013719915	            0003	04.12.2024	      35
		4051552886		10798852	4538061539	00003	2390114	Multi line laser PM 50MG-22 case	8650	0001	             1	PC	PC	000030	681727100	43050439	1000415	8650	CL1	9999	8650	07.04.2025	27.01.2025	0040	56503056	1000415	D798643001	0013798643	            0001	21.01.2025	       0
		4051555959		10822443	4538114710	00003	2341101	Hammer drill bit TE-CX 5/8"-18"	3000	0001	             2	PC	PC	000030	681769909	58294373	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0010	56478803	HLI0550	D741512004	0013741512	            0004	16.12.2024	       0
		4051555959		10822443	4538114710	00005	2429806	Bushing tool TE-Y BT 4x4	3000	0001	             7	PC	PC	000050	681769909	58294373	HLI0550	3000	MX1	9999	3000	09.05.2025	05.02.2025	0050	56478803	HLI0550	D741512001	0013741512	            0001	16.12.2024	       0
		4051557544		10832397	4538137960	00005	2122287	Hammer drill bit TE-YX 26/32, 1"- 13"	8650	0001	            10	PC	PC	000050	681788297	58297549	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0060	56484146	HLI0550	D752897011	0013752897	            0011	23.12.2024	       0
		4051557544		10832397	4538137961	00003	2241985	Pointed chisel TE-YX SM 70	8650	0001	            70	PC	PC	000030	681788298	58297217	HLI0550	8650	CL1	9999	8650	31.03.2025	10.02.2025	0070	56484146	HLI0550	D752897013	0013752897	            0013	23.12.2024	       0
		4051557428		10832394	4538138784	00004	2223829	Anchor rod HAS-U 5.8 M16x165	8750	0001	           200	PC	PC	000040	681789131	43107550	1000415	8750	L01	9999	8750	09.04.2025	10.02.2025	0030	56514068	1000415	D818744010	0013818744	            0010	30.01.2025	       0
		4051557431		10832399	4538143116	00002	2341237	Pointed chisel TE-SX SM 36	8750	0001	            15	PC	PC	000020	681792755	58297424	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0050	56480151	HLI0550	D744162005	0013744162	            0005	17.12.2024	       0
		4051557431		10832399	4538143117	00005	409187	Hammer drill bit TE-CX 10/12	8750	0001	             5	PC	PC	000050	681792756	58297430	HLI0550	8750	L09	9999	8750	10.04.2025	11.02.2025	0070	56480151	HLI0550	D744162007	0013744162	            0007	17.12.2024	       0
		4051561173		10855148	4538195917	00003	2429806	Bushing tool TE-Y BT 4x4	3000	0001	             7	PC	PC	000030	681834113	58306186	HLI0550	3000	MX1	9999	3000	12.05.2025	19.02.2025	0140	56484162	HLI0550	D752899026	0013752899	            0026	00.00.0000	       0
		4051562634		10867226	4538223329	00007	2323248	Threaded stud X-M6-8-87 DP7 SCT B3	8650	0001	           300	PC	PC	000070	681856010	58309150	HLI0550	8650	CL1	9999	8650	14.04.2025	24.02.2025	0170	56507461	HLI0550	D806181013	0013806181	            0013	24.01.2025	       0
		4051562998		10869794	4538224318	00010	2014599	Cable module CFS-T 60/0+34-51	3000	0001	            16	PC	PC	000100	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0070	56534158	HLI0550	D863375002	0013863375	            0002	18.02.2025	       0
		4051562998		10869794	4538224318	00011	2014866	Filler module CFS-T FB 30/0	3000	0001	            24	PC	PC	000110	681856886	58309840	HLI0550	3000	MX1	9999	3000	07.04.2025	24.02.2025	0080	56534158	HLI0550	D863375003	0013863375	            0003	18.02.2025	       0
		4051565878		10888553	4538278319	00005	415112	Extractor ring DD-EX NX 102	3000	0001	             3	PC	PC	000050	681899059	58317014	HLI0550	3000	MX1	9999	3000	12.05.2025	05.03.2025	0080	56514194	HLI0550	D818938003	0013818938	            0003	30.01.2025	       0
		4051567710		10911433	4538305321	00002	2100955	Gas nail X-C 20 G3 MX	8750	0001	         9.600	PC	PC	000020	681921131	43229911	1000415	8750	L04	9999	8750	07.05.2025	10.03.2025	0010	56543658	1000415	D881260004	0013881260	            0004	26.02.2025	       0
		4051567706		10910748	4538305458	00003	2253848	Cordl. drill driver SF 4H-22 case	8650	0001	            24	PC	PC	000030	681921296	43228757	1000415	8650	CL1	9999	8650	06.05.2025	10.03.2025	0040	56547383	1000415	D897490004	0013897490	            0004	04.03.2025	       0
		4051567781		10911436	4538307098	00003	2452918	Pointed chisel TE-S SM 50	8750	0001	             7	PC	PC	000030	681922734	58320706	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56519134	HLI0550	D831723001	0013831723	            0001	04.02.2025	      28
		4051567781		10911436	4538307096	00005	2452918	Pointed chisel TE-S SM 50	8750	0001	             1	PC	PC	000050	681922732	58320215	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56519135	HLI0550	D831724001	0013831724	            0001	04.02.2025	      56
		4051567781		10911436	4538307093	00002	2452918	Pointed chisel TE-S SM 50	8750	0001	            28	PC	PC	000020	681922730	58320102	HLI0550	8750	L09	9999	8750	07.05.2025	10.03.2025	0010	56519135	HLI0550	D831724001	0013831724	            0001	04.02.2025	      56
		4051567783		10911428	4538307172	00003	2261681	Core bit B 52/430 P-U abras	8650	0001	             8	PC	PC	000030	681922791	58320337	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0020	56522330	HLI0550	D838796002	0013838796	            0002	00.00.0000	       0
		4051567783		10911428	4538307182	00002	2179720	Recip. saw blade SP 23 10 (5) metal	8650	0001	           600	PC	PC	000020	681922794	58320742	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0010	56522561	HLI0550	D839057001	0013839057	            0001	07.02.2025	       0
		4051567783		10911428	4538307169	00004	2341100	Hammer drill bit TE-CX 5/8"-12"	8650	0001	            40	PC	PC	000040	681922790	58320059	HLI0550	8650	CL1	9999	8650	06.05.2025	10.03.2025	0030	56528607	HLI0550	D852353004	0013852353	            0004	13.02.2025	       0
		4051567698		10911350	4538307214	00008	2288404	U-bolt MP-UB 26 3/4" M8 OC	8650	0001	           520	PC	PC	000080	681922814	56400039648	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0050	56545936	HAT0564	D885962010	0013885962	            0010	28.02.2025	       0
		4051567698		10911350	4538307212	00007	2288406	U-bolt MP-UB 42 1-1/4" M8 OC	8650	0001	           200	PC	PC	000070	681922813	56400039629	HAT0564	8650	CL1	9999	8650	06.05.2025	10.03.2025	0060	56545936	HAT0564	D885962011	0013885962	            0011	28.02.2025	       0
		4051570765		10932066	4538350160	00005	2261248	Bimetal hole saw 51mm-2" (8) MetalCut	3000	0001	            16	PC	PC	000050	681956816	58326604	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0050	56555934	HLI0550	D913955006	0013913955	            0006	11.03.2025	       0
		4051570765		10932066	4538350160	00006	2261233	Bimetal hole saw 65mm-2 9/16" (8) MultiC	3000	0001	             8	PC	PC	000060	681956816	58326604	HLI0550	3000	MX1	9999	3000	10.04.2025	17.03.2025	0060	56555934	HLI0550	D913955001	0013913955	            0001	11.03.2025	       0
