13.09.2024                          Dynamic List Display                                                                                   1


	ShPt	Plnt	SLoc	Delivery	Material	Item Description	 Dlv.Qty	BUn	Supplier Name	OPS	WM	GM	Deliv.date
	8330	8330	0001	680908213	2287820	Fixação universal HUD-2 6x30 (500)	  4.000	PC	HILTI			A	12.09.2024
	3000	3000	0001	680980515	2287820	Taco universal HUD-2 6x30 (500)	  5.500	PC	HILTI			A	07.10.2024
	3000	3000	0001	681151153	2287820	Taco universal HUD-2 6x30 (500)	  5.500	PC	HILTI			A	06.11.2024
	3000	3000	0001	680859343	2287945	Disco diam 300/25 SPX univ A	     12	PC	HILTI			A	17.09.2024
	8330	8330	0001	680907521	2287945	Disco diam 300/25 SPX univ A	      8	PC	HILTI			A	11.09.2024
	8650	8650	0001	681047853	2287945	Disco diam 300/25 SPX univ A	      4	PC	HILTI			A	30.09.2024
	3000	3000	0001	681105325	2288319	Grapa para tubería MP-US 49 1-1/2" OC	     20	PC	HILTI			A	19.09.2024
	3000	3000	0001	681076783	2288370	Grapa para tubería MP-US 61 2" OC	    120	PC	HILTI			A	17.09.2024
	8750	8750	0001	681154913	2288370	Grapa para tubería MP-US 61 2" OC	     20	PC	HILTI			A	26.09.2024
	8330	8330	0001	680909926	2288403	Grampo tipo U MP-UB 21 1/2" M8 OC	     40	PC	HILTI			A	12.09.2024
	8650	8650	0001	680998182	2288403	Abarcón MP-UB 21 1/2" M8 OC	  1.040	PC	HILTI			A	23.09.2024
	8330	8330	0001	680909925	2288404	Grampo tipo U MP-UB 26 3/4" M8 OC	     40	PC	HILTI			A	12.09.2024
	8330	8330	0001	680909927	2288404	Grampo tipo U MP-UB 26 3/4" M8 OC	     40	PC	HILTI			A	12.09.2024
	8330	8330	0001	680889523	2288405	Grampo tipo U MP-UB 33 1" M8 OC	     40	PC	HILTI			A	16.09.2024
	8650	8650	0001	681152265	2288405	Abarcón MP-UB 33 1" M8 OC	  1.080	PC	HILTI			A	02.12.2024
	8650	8650	0001	681106376	2288406	Abarcón MP-UB 42 1-1/4" M8 OC	    880	PC	HILTI			A	14.10.2024
	8330	8330	0001	681106583	2288407	Grampo tipo U MP-UB 48 1-1/2" M8 OC	     20	PC	HILTI			A	22.10.2024
	8650	8650	0001	681152265	2288407	Abarcón MP-UB 48 1-1/2" M8 OC	  1.920	PC	HILTI			A	02.12.2024
	8650	8650	0001	680967117	2288408	Abarcón MP-UB 60 2" M10 OC	    480	PC	HILTI			A	23.09.2024
	8650	8650	0001	681050771	2288408	Abarcón MP-UB 60 2" M10 OC	    280	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050782	2288408	Abarcón MP-UB 60 2" M10 OC	    200	PC	HILTI			A	30.09.2024
	8650	8650	0001	680967117	2288409	Abarcón MP-UB 76 2-1/2" M10 OC	  2.040	PC	HILTI			A	23.09.2024
	8650	8650	0001	680967117	2288410	Abarcón MP-UB 89 3" M10 OC	    180	PC	HILTI			A	23.09.2024
	8650	8650	0001	681152265	2288410	Abarcón MP-UB 89 3" M10 OC	  1.680	PC	HILTI			A	02.12.2024
	8650	8650	0001	681050770	2288411	Abarcón MP-UB 102 3-1/2" M12 OC	    950	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050782	2288413	Abarcón MP-UB 114 4" M12 OC	    240	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050773	2288414	Abarcón MP-UB 133 M12 OC	    240	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050779	2288414	Abarcón MP-UB 133 M12 OC	    900	PC	HILTI			A	30.09.2024
	3000	3000	0001	681105325	2288417	Abarcón MP-UB 168 6" M12 OC	      8	PC	HILTI			A	19.09.2024
	8330	8330	0001	680889524	2288420	Grampo tipo U MP-UB 324 12" M12 OC	     12	PC	HILTI			A	16.09.2024
	8750	8750	0001	209549234	2288462	Cargador de batería C 8-22 220V caja	     18	PC	HILTI			A	25.04.2024
	3000	3000	0001	681028771	2288478	Mordaza OS S-M BC-U-35/10 SS	  4.000	PC	HILTI			A	18.09.2024
	8330	8330	0001	681111975	2288485	Grampo tipo U UB-3"-M12 PT SS	      6	PC	HILTI			A	30.10.2024
	3000	3000	0001	681076783	2288769	Grapa para tubería MP-US 108 4" OC	    140	PC	HILTI			A	17.09.2024
	3000	3000	0001	680792672	2289575	Cable de red 120V 5m / 15A	      1	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792677	2289575	Cable de red 120V 5m / 15A	     15	PC	HILTI			A	13.09.2024
	3000	3000	0001	680859344	2289575	Cable de red 120V 5m / 15A	     10	PC	HILTI			A	17.09.2024
	3000	3000	0001	680920046	2289575	Cable de red 120V 5m / 15A	      2	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920050	2289575	Cable de red 120V 5m / 15A	     20	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920057	2289575	Cable de red 120V 5m / 15A	     15	PC	HILTI			A	24.09.2024
	3000	3000	0001	680979490	2289616	Módulo de cambio DD-CM NX 40x28 X6	      2	PC	HILTI			A	02.10.2024
	3000	3000	0001	680895657	2290156	Splice connector OS FOE-150 FRP	     86	PC	HILTI			A	03.10.2024
	8330	8330	0001	680996590	2290190	Grampo tipo U UB-1"-M8 PT SS	     20	PC	HILTI			A	09.10.2024
	3000	3000	0001	681108303	2290190	Abarcón UB-1"-M8 PT SS	  2.268	PC	HILTI			A	26.09.2024
	3000	3000	0001	680793863	2291190	Llave impacto a bat. SIW 4AT-22 1/2" caj	      4	PC	HILTI			A	13.09.2024
	3000	3000	0001	681159758	2291198	Módulo de regulación de par SI-AT-22 mét	     30	PC	HILTI			A	17.09.2024
	3000	3000	0001	681159759	2291198	Módulo de regulación de par SI-AT-22 mét	     12	PC	HILTI			A	17.09.2024
	8330	8330	0001	680931339	2291201	Módulo de controlo de torque SI-AT-22 po	      2	PC	HILTI			A	25.09.2024
	8330	8330	0001	680931341	2291201	Módulo de controlo de torque SI-AT-22 po	      3	PC	HILTI			A	25.09.2024
	8330	8330	0001	681038415	2291201	Módulo de controlo de torque SI-AT-22 po	      1	PC	HILTI			A	25.10.2024
	8330	8330	0001	681038416	2291201	Módulo de controlo de torque SI-AT-22 po	      2	PC	HILTI			A	25.10.2024
	8330	8330	0001	681038417	2291201	Módulo de controlo de torque SI-AT-22 po	      8	PC	HILTI			A	25.10.2024
	8650	8650	0001	681128488	2291201	Módulo de regulación de par SI-AT-22 pul	      4	PC	HILTI			A	13.11.2024
	8330	8330	0001	680889296	2291205	Chave impacto a bat. SIW 4AT-22 1/2'' ma	      7	PC	HILTI			A	16.09.2024
	8330	8330	0001	680967787	2291205	Chave impacto a bat. SIW 4AT-22 1/2'' ma	      7	PC	HILTI			A	17.09.2024
	8650	8650	0001	680995951	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	     14	PC	HILTI			A	23.09.2024
	8650	8650	0001	680995960	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	     32	PC	HILTI			A	23.09.2024
	8650	8650	0001	680995964	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	     32	PC	HILTI			A	23.09.2024
	8750	8750	0001	681047735	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	     32	PC	HILTI			A	16.10.2024
	8750	8750	0001	681047736	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	     24	PC	HILTI			A	16.10.2024
	8750	8750	0001	681047737	2291205	Llave impacto a bat. SIW 4AT-22 1/2'' ma	      1	PC	HILTI			A	16.10.2024
	8330	8330	0001	681047890	2291205	Chave impacto a bat. SIW 4AT-22 1/2'' ma	      7	PC	HILTI			A	08.10.2024
	8330	8330	0001	680967800	2292504	Braço de calha OS IS 2"100 MM SS	    703	PC	HILTI			A	16.10.2024
	8330	8330	0001	681043089	2292504	Braço de calha OS IS 2"100 MM SS	     48	PC	HILTI			A	16.10.2024
	3000	3000	0001	680920033	2292964	Inserto S-B TX50 70/2 3/4" INS-HF (5)	      5	PC	HILTI			A	24.09.2024
	8750	8750	0001	681048783	2293138	Anclaje tornillo HUS4-H 8x85 45/25/15	    300	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048784	2293138	Anclaje tornillo HUS4-H 8x85 45/25/15	  1.200	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048737	2293554	Anclaje tornillo HUS4-H 10x80 25/5/-	  2.000	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048722	2293556	Anclaje tornillo HUS4-H 10x100 45/25/15	  2.400	PC	HILTI			A	16.10.2024
	8750	8750	0001	680937772	2293565	Anclaje tornillo HUS4-H 12x70 10/-/-	    150	PC	HILTI			A	18.09.2024
	8750	8750	0001	681048783	2293565	Anclaje tornillo HUS4-H 12x70 10/-/-	    100	PC	HILTI			A	16.10.2024
	8750	8750	0001	680937788	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	    450	PC	HILTI			A	18.09.2024
	8750	8750	0001	680937790	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	    125	PC	HILTI			A	18.09.2024
	8750	8750	0001	680937794	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	  1.200	PC	HILTI			A	18.09.2024
	8750	8750	0001	680937795	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	    450	PC	HILTI			A	18.09.2024
	8750	8750	0001	681048699	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	    300	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048722	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	  1.200	PC	HILTI			A	16.10.2024
	8750	8750	0001	681048723	2293567	Anclaje tornillo HUS4-H 12x130 70/50/30	     75	PC	HILTI			A	16.10.2024
	8750	8750	0001	680937789	2293568	Anclaje tornillo HUS4-H 12x150 90/70/50	    450	PC	HILTI			A	18.09.2024
	8330	8330	0001	681076199	2293599	Parafuso para betão HUS4-HF 14x100 35/15	     80	PC	HILTI			A	15.10.2024
	8330	8330	0001	681106527	2293599	Parafuso para betão HUS4-HF 14x100 35/15	     64	PC	HILTI			A	22.10.2024
	8650	8650	0001	681146370	2293599	Anclaje tornillo HUS4-HF 14x100 35/15/-	     16	PC	HILTI			A	17.09.2024
	8650	8650	0001	681146372	2293599	Anclaje tornillo HUS4-HF 14x100 35/15/-	    128	PC	HILTI			A	17.09.2024
	3000	3000	0001	680895657	2294391	Capuchón de cubierta OS FOE-70 EC-300 A	     24	PC	HILTI			A	03.10.2024
	8330	8330	0001	681043133	2294437	Side piece OS SPB-RF40 SI-CR-90 SS	      1	PC	HILTI			A	16.10.2024
	8330	8330	0001	680996591	2294441	Grampo tipo U UB-3/4"-M8 PT SS	     20	PC	HILTI			A	09.10.2024
	8330	8330	0001	681111965	2294441	Grampo tipo U UB-3/4"-M8 PT SS	     14	PC	HILTI			A	30.10.2024
	8330	8330	0001	680902313	2294481	Fixing clamp OE FC-IN-M10/10 PT SS	    480	PC	HILTI			A	02.10.2024
	8330	8330	0001	681043090	2294481	Fixing clamp OE FC-IN-M10/10 PT SS	    240	PC	HILTI			A	16.10.2024
	8650	8650	0001	680996026	2294768	Desbastadora de diamante DGH 150 230V	      4	PC	HILTI			A	23.09.2024
	8650	8650	0001	681047862	2294768	Desbastadora de diamante DGH 150 230V	      4	PC	HILTI			A	30.09.2024
	3000	3000	0001	680979489	2296214	Bolsa EXO-O1 / EXO-S	      2	PC	HILTI			A	02.10.2024
	8650	8650	0001	206240480	2296384	Mandril TE-C dicker GK embal.	      5	PC	HILTI			A	29.03.2024
	3000	3000	0001	680920046	2296384	Mandril TE-C dicker GK embal.	      6	PC	HILTI			A	24.09.2024
	8330	8330	0001	680967194	2296384	Mandril TE-C dicker GK embal.	      2	PC	HILTI			A	17.09.2024
	8650	8650	0001	680995987	2296384	Mandril TE-C dicker GK embal.	      2	PC	HILTI			A	23.09.2024
	8650	8650	0001	680995987	2296384	Mandril TE-C dicker GK embal.	      1	PC	HILTI			A	23.09.2024
	8330	8330	0001	681076195	2296384	Mandril TE-C dicker GK embal.	      2	PC	HILTI			A	15.10.2024
	8330	8330	0001	680937929	2297644	Friction ring 1/2" incl. O-Ring MP5	     10	PC	HILTI			A	25.09.2024
	3000	3000	0001	681108303	2297999	Abarcón S-M UB- 1.1/4 M10 SS	     91	PC	HILTI			A	26.09.2024
	8330	8330	0001	680996617	2298001	Grampo tipo U S-M UB- 1/2" M8 SS	      5	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996555	2298002	Grampo tipo U S-M UB- 2.1/2" M10 SS	     10	PC	HILTI			A	09.10.2024
	8330	8330	0001	681111966	2298002	Grampo tipo U S-M UB- 2.1/2" M10 SS	     11	PC	HILTI			A	30.10.2024
	8330	8330	0001	680996554	2298003	Grampo tipo U S-M UB- 4" M12 SS	     10	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996561	2298003	Grampo tipo U S-M UB- 4" M12 SS	     44	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996592	2298003	Grampo tipo U S-M UB- 4" M12 SS	     20	PC	HILTI			A	09.10.2024
	8330	8330	0001	681043126	2298036	HVAC braçadeira A-H HC-LI-230 SS	      1	PC	HILTI			A	16.10.2024
	8330	8330	0001	681043134	2298036	HVAC braçadeira A-H HC-LI-230 SS	      1	PC	HILTI			A	16.10.2024
	8330	8330	0001	680889522	2298509	Sistema de aspiração SJD 6 DRS	      1	PC	HILTI			A	16.09.2024
	8330	8330	0001	681047972	2299888	Cabo diamantado DS-W 10.5-25m SI SPX-M/H	     50	M	HILTI			A	08.10.2024
	8750	8750	0001	681048777	2299888	Hilo diamante DS-W 10.5-25m SI SPX-M/H	     25	M	HILTI			A	16.10.2024
	8650	8650	0001	681047844	2299890	Hilo diamante DS-W 10.5-50m SI SP-M/H	     50	M	HILTI			A	30.09.2024
	8650	8650	0001	206240518	2299891	Hilo diamante DS-W 10.5-25m SI SP-M/H	     25	M	HILTI			A	29.03.2024
	8330	8330	0001	681137032	2299891	Cabo diamantado DS-W 10.5-25m SI SP-M/H	     25	M	HILTI			A	29.10.2024
	3000	3000	0001	681150434	2299891	Hilo diamante DS-W 10.5-25m SI SP-M/H	     25	M	HILTI			A	06.11.2024
	8330	8330	0001	680938035	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938036	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938037	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938038	2300626	Carreg. bateria C 8-22 220V caixa	     64	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938039	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680938040	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967772	2300626	Carreg. bateria C 8-22 220V caixa	      8	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967773	2300626	Carreg. bateria C 8-22 220V caixa	     16	PC	HILTI			A	17.09.2024
	8650	8650	0001	680995939	2300626	Cargador de batería C 8-22 220V caja	     16	PC	HILTI			A	23.09.2024
	8330	8330	0001	681023359	2300626	Carreg. bateria C 8-22 220V caixa	     16	PC	HILTI			A	11.10.2024
	8650	8650	0001	681047813	2300626	Cargador de batería C 8-22 220V caja	     16	PC	HILTI			A	30.09.2024
	8330	8330	0001	681076775	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	15.10.2024
	8330	8330	0001	681076776	2300626	Carreg. bateria C 8-22 220V caixa	      4	PC	HILTI			A	15.10.2024
	8650	8650	0001	681105453	2300626	Cargador de batería C 8-22 220V caja	     32	PC	HILTI			A	14.10.2024
	8650	8650	0001	681105453	2300626	Cargador de batería C 8-22 220V caja	     16	PC	HILTI			A	14.10.2024
	8650	8650	0001	681105453	2300626	Cargador de batería C 8-22 220V caja	     20	PC	HILTI			A	14.10.2024
	3000	3000	0001	681088063	2302141	Sistema aspiración de polvo DSH-DRS	      6	PC	HILTI			A	23.10.2024
	8750	8750	0001	209879801	2305015	Manguera 32mm x 3m antiestática	      1	PC				A	10.05.2024
	8330	8330	0001	680889324	2305015	Mangueira 32mm x 3m anti-static	      2	PC	HILTI			A	16.09.2024
	8330	8330	0001	680889327	2305015	Mangueira 32mm x 3m anti-static	      4	PC	HILTI			A	16.09.2024
	3000	3000	0001	681035287	2305016	Mochila VC 3/4-T8 VC 10-22/140-2-22	      5	PC	HILTI			A	09.10.2024
	8330	8330	0001	680829369	2305393	Corrosion protection paste CPP 1 KG	      2	PC	HILTI			A	17.09.2024
	8330	8330	0001	680996593	2305393	Corrosion protection paste CPP 1 KG	      1	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996604	2305393	Corrosion protection paste CPP 1 KG	      3	PC	HILTI			A	09.10.2024
	8330	8330	0001	680996610	2305393	Corrosion protection paste CPP 1 KG	      5	PC	HILTI			A	09.10.2024
	8330	8330	0001	681009455	2305393	Corrosion protection paste CPP 1 KG	     12	PC	HILTI			A	09.10.2024
	8330	8330	0001	681111934	2305393	Corrosion protection paste CPP 1 KG	     32	PC	HILTI			A	30.10.2024
	8330	8330	0001	681111941	2305393	Corrosion protection paste CPP 1 KG	     18	PC	HILTI			A	30.10.2024
	8650	8650	0001	206240480	2305535	Broca BT-F 7/8"/12" SPX-L	      1	PC	HILTI			A	29.03.2024
	3000	3000	0001	680920047	2305535	Broca BT-F 7/8"/12" SPX-L	      8	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920048	2305535	Broca BT-F 7/8"/12" SPX-L	     16	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920057	2305535	Broca BT-F 7/8"/12" SPX-L	     32	PC	HILTI			A	24.09.2024
	3000	3000	0001	681088065	2305535	Broca BT-F 7/8"/12" SPX-L	     24	PC	HILTI			A	23.10.2024
	8650	8650	0001	681146370	2305535	Broca BT-F 7/8"/12" SPX-L	      4	PC	HILTI			A	17.09.2024
	8650	8650	0001	681146371	2305535	Broca BT-F 7/8"/12" SPX-L	      3	PC	HILTI			A	17.09.2024
	8650	8650	0001	681146371	2305535	Broca BT-F 7/8"/12" SPX-L	      6	PC	HILTI			A	17.09.2024
	8650	8650	0001	681146372	2305535	Broca BT-F 7/8"/12" SPX-L	      8	PC	HILTI			A	17.09.2024
	8650	8650	0001	681146372	2305535	Broca BT-F 7/8"/12" SPX-L	     24	PC	HILTI			A	17.09.2024
	3000	3000	0001	681088088	2305536	Broca BT-F 1"/12" SPX-L	      1	PC	HILTI			A	23.10.2024
	3000	3000	0001	680979481	2305537	Broca BT-F 1 1/8"/12" SPX-L	     16	PC	HILTI			A	02.10.2024
	3000	3000	0001	680979488	2305537	Broca BT-F 1 1/8"/12" SPX-L	     16	PC	HILTI			A	02.10.2024
	8750	8750	0001	681048701	2305537	Broca BT-F 1 1/8"/12" SPX-L	      3	PC	HILTI			A	16.10.2024
	3000	3000	0001	681088064	2305537	Broca BT-F 1 1/8"/12" SPX-L	     16	PC	HILTI			A	23.10.2024
	3000	3000	0001	680859329	2305538	Broca BT-F 1 1/4"/12" SPX-L	      6	PC	HILTI			A	17.09.2024
	3000	3000	0001	680859330	2305538	Broca BT-F 1 1/4"/12" SPX-L	     16	PC	HILTI			A	17.09.2024
	3000	3000	0001	680859344	2305538	Broca BT-F 1 1/4"/12" SPX-L	      8	PC	HILTI			A	17.09.2024
	3000	3000	0001	681150426	2305538	Broca BT-F 1 1/4"/12" SPX-L	     16	PC	HILTI			A	06.11.2024
	3000	3000	0001	680920046	2305539	Broca BT-F 1 3/8"/12" SPX-L	      2	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920047	2305539	Broca BT-F 1 3/8"/12" SPX-L	      8	PC	HILTI			A	24.09.2024
	3000	3000	0001	680920048	2305539	Broca BT-F 1 3/8"/12" SPX-L	     12	PC	HILTI			A	24.09.2024
	8750	8750	0001	680937782	2305539	Broca BT-F 1 3/8"/12" SPX-L	      2	PC	HILTI			A	18.09.2024
	8750	8750	0001	680937782	2305539	Broca BT-F 1 3/8"/12" SPX-L	      2	PC	HILTI			A	18.09.2024
	3000	3000	0001	681077492	2305539	Broca BT-F 1 3/8"/12" SPX-L	      8	PC	HILTI			A	17.09.2024
	3000	3000	0001	680664946	2305652	Hilo diamante DS-W 10.8-25m EP SP-M/H ST	     25	M	HILTI			A	04.09.2024
	8650	8650	0001	206240518	2305657	Hilo diamante DS-W 10.5-100m VB SPX-H C&	    100	M	HILTI			A	29.03.2024
	8650	8650	0001	206240518	2305657	Hilo diamante DS-W 10.5-100m VB SPX-H C&	    100	M	HILTI			A	29.03.2024
	3000	3000	0001	680792676	2305659	Hilo diamante DS-W 10.5-25m VB SPX-H C&S	     25	M	HILTI			A	13.09.2024
	8330	8330	0001	680967263	2305659	Cabo diamantado DS-W 10.5-25m VB SPX-H C	     50	M	HILTI			A	17.09.2024
	8650	8650	0001	681050772	2305883	Ménsula MFT-FOX VI 60 S 11	  2.100	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050769	2305913	Ménsula MFT-FOX V 54 S 11	    400	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050770	2305934	Ménsula MFT-FOX V 74 L 6.5 / 11	     50	PC	HILTI			A	30.09.2024
	8650	8650	0001	681050770	2305935	Ménsula MFT-FOX V 54 L 6.5 / 11	    250	PC	HILTI			A	30.09.2024
	8650	8650	0001	206240480	2305995	Conector DS-WCC 9.2-11mm (5) juego	     10	PC	HILTI			A	29.03.2024
	8650	8650	0001	681146370	2305995	Conector DS-WCC 9.2-11mm (5) juego	     10	PC	HILTI			A	17.09.2024
	8650	8650	0001	680995929	2309293	Martillo rompedor a batería TE 500-22 ma	     11	PC	HILTI			A	23.09.2024
	8650	8650	0001	681047244	2309293	Martillo rompedor a batería TE 500-22 ma	     11	PC	HILTI			A	30.09.2024
	8330	8330	0001	681076136	2309293	Martelo demolidor a bateria TE 500-22 ma	      5	PC	HILTI			A	15.10.2024
	8330	8330	0001	681106514	2309293	Martelo demolidor a bateria TE 500-22 ma	      1	PC	HILTI			A	22.10.2024
	8330	8330	0001	681106515	2309293	Martelo demolidor a bateria TE 500-22 ma	      1	PC	HILTI			A	22.10.2024
	8330	8330	0001	681137059	2309293	Martelo demolidor a bateria TE 500-22 ma	      1	PC	HILTI			A	29.10.2024
	8330	8330	0001	681137060	2309293	Martelo demolidor a bateria TE 500-22 ma	      1	PC	HILTI			A	29.10.2024
	3000	3000	0001	680792676	2309843	Trípode POA 67	      1	PC	HILTI			A	13.09.2024
	3000	3000	0001	680859329	2312354	Espatula fexlible TE-CX FS	      3	PC	HILTI			A	17.09.2024
	8650	8650	0001	681106391	2312458	Broca escalonada 4-20 /2	      2	PC	HILTI			A	14.10.2024
	3000	3000	0001	680920046	2312470	Broca escalonada 6-39 /3	      1	PC	HILTI			A	24.09.2024
	3000	3000	0001	681150394	2313198	Martillo rompedor a batería TE 2000-22	      1	PC	HILTI			A	06.11.2024
	8330	8330	0001	681106528	2313326	Parafuso para betão HUS4-HF 10x110 55/35	     50	PC	HILTI			A	22.10.2024
	3000	3000	0001	680896186	2313751	Cover clamp FOE150 CC-RA-PE PT SS	     77	PC	HILTI			A	03.10.2024
	3000	3000	0001	681047291	2313751	Cover clamp FOE150 CC-RA-PE PT SS	    243	PC	HILTI			A	18.11.2024
	3000	3000	0001	680895657	2313765	Cubierta FOE CO-CL-RP-150 FRP	     18	PC	HILTI			A	03.10.2024
	3000	3000	0001	681047291	2313765	Cubierta FOE CO-CL-RP-150 FRP	     14	PC	HILTI			A	18.11.2024
	8750	8750	0001	680937814	2314164	Disco de corte 115/22mm SPX metal	     15	PC	HILTI			A	18.09.2024
	8750	8750	0001	681047746	2314164	Disco de corte 115/22mm SPX metal	     15	PC	HILTI			A	16.10.2024
	8750	8750	0001	681047759	2314166	Disco de corte 230/22mm SPX metal	      1	PC	HILTI			A	16.10.2024
	8750	8750	0001	680937814	2314167	Disco de corte 300/25mm SPX metal	      5	PC	HILTI			A	18.09.2024
	3000	3000	0001	680980546	2314167	Disco de corte 300/25mm SPX metal	      2	PC	HILTI			A	07.10.2024
	8330	8330	0001	680847258	2314529	Ferramenta fixação bateria BX 3-L-22 mal	      9	PC	HILTI			A	11.09.2024
	8330	8330	0001	680937971	2314529	Ferramenta fixação bateria BX 3-L-22 mal	      9	PC	HILTI			A	25.09.2024
	8330	8330	0001	680967190	2314529	Ferramenta fixação bateria BX 3-L-22 mal	      9	PC	HILTI			A	17.09.2024
	8330	8330	0001	681137101	2314529	Ferramenta fixação bateria BX 3-L-22 mal	      9	PC	HILTI			A	29.10.2024
	8330	8330	0001	680967181	2314550	Ferramenta fixação bateria BX 3-ME-22 ma	      9	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967182	2314550	Ferramenta fixação bateria BX 3-ME-22 ma	      9	PC	HILTI			A	17.09.2024
	8330	8330	0001	680967183	2314550	Ferramenta fixação bateria BX 3-ME-22 ma	      7	PC	HILTI			A	17.09.2024
	8330	8330	0001	681106485	2314550	Ferramenta fixação bateria BX 3-ME-22 ma	      9	PC	HILTI			A	22.10.2024
	3000	3000	0001	680792672	2314794	Broca escalonada 4-12 /1 impact-ready	      2	PC	HILTI			A	13.09.2024
	3000	3000	0001	680792672	2314795	Broca escalonada 4-20 /2 impact-ready	      2	PC	HILTI			A	13.09.2024
	3000	3000	0001	680920028	2314795	Broca escalonada 4-20 /2 impact-ready	      1	PC	HILTI			A	24.09.2024
	3000	3000	0001	681038176	2315443	Sierra circular a batería SC 6ML-22 male	      3	PC	HILTI			A	09.10.2024
	8650	8650	0001	681050774	2315443	Sierra circular a batería SC 6ML-22 male	      3	PC	HILTI			A	30.09.2024
	8330	8330	0001	681077341	2315443	Serra circular bateria SC 6ML-22 mala	      1	PC	HILTI			A	15.10.2024
