26.03.2025				                                                                                                                          List complete material master																																  1


		SOrg.	Plnt		Material	Material number	X-Plant Material Status	MS	   Gross weight	WUn	Spart	ValidFrom	Min.order qty	BUn	Orig	Web	FM rel.	Av	PGr	GRT	Typ	MRPCn	  Min.lot size	BUn	SPT	 PDT	TABCD	XYZ	Pl	   Safety Stock	 Rounding val.	BUn	R.profile	LS	Min. dely qty		BUn
		8300	8330		3668808	PB_Desenho técnico	14	80	             0	G		23.03.2020	       1,000	H	BR				L13	 0	ND	L13	        1,000	H	20	  1	D	Z	X	         0,000	        1,000	H	Z004	EX	       1,000		H
		8300	8330		2265700	Screw anchor KH-EZ 1/2"x8"	14	80	           220	G		03.04.2023	          20	PC	LI			ZC	L02	 2	ND	L02	           20	PC	90	 47	D	Z	X	             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2265629	Screw anchor KH-EZ 1/2"x7"	14	80	       198,756	G		03.04.2023	          20	PC	LI			ZC	L02	 2	ND	L02	           20	PC	90	 47	D	Z	X	             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2230443	Fixing clamp FOE/FTE FC-M6/10 PT FRP	14	40	            53	G		25.09.2023	           1	PC	MY	X		ZC	L11	 2	X6	L11	            1	PC	20	 62	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		365426	Protective cover DSW-WG	14	80	        25.000	G	X	15.09.2022	           1	PC	AT			ZC	L05	 2	ND	L05	            1	PC	4C	 61	D	Z	X	             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2374480	Batt.-actuated tool BX 4-22 01 M30 ME	14	33	         7.190	G		16.09.2024	           1	PC	AT		F	ZC	L04	 2	X0	L04	            1	PC	44	 70	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		3446190	SERVICOS DE FORNECIMENTO DE MAO DE OBRA	14	40	             0	G		16.05.2023	           0	EA					BR1	 2	ND	BR1	            0	EA		  0	D	N		             0	            0	EA	Z001		           0		EA
		8300	8330		2374487	Batt.-actuated tool BX 4-22 01 M30XL IF	14	33	         7.190	G		16.09.2024	           1	PC	AT		F	ZC	L04	 2	X0	L04	            9	PC	44	 70	D	Z		             0	            9	PC	Z004	PK	           1		PC
		8300	8330		216418	Threaded rod AM10x3000 4.8 zinced	14	33	     1.464,664	G		25.04.2024	          20	PC	BE			ZC	L06	 2	X6	L06	           20	PC	U4	 60	D	Z		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		216704	Coupling nut M10x30	14	33	        17,254	G		25.04.2024	          50	PC	CN			ZC	L06	 2	X6	L06	           50	PC	4C	 61	D	Z		             0	           50	PC	Z004	PK	          50		PC
		8300	8330		314543	Circular saw WSC 85 230V case	14	33	        12.719	G		23.11.2023	           1	PC	DE		F	ZC	L08	 2	X6	L08	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360643	Floor blade DS-BF 300/25.4/C1/LP	14	33	         1.610	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360645	Floor blade DS-BF 400/25.4/C1/LP	14	33	     2.974,500	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360646	Floor blade DS-BF 450/25.4/C1/LP	14	33	     4.307,200	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360647	Floor blade DS-BF 500/25.4/C1/LP	14	33	     5.593,470	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360648	Floor blade DS-BF 600/25.4/C1/LP	14	33	         8.097	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360657	Floor blade DS-BF 400/25.4/A1/LP	14	33	     3.038,800	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360658	Floor blade DS-BF 450/25.4/A1/LP	14	33	         4.319	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		360659	Floor blade DS-BF 500/25.4/A1/LP	14	33	         5.540	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		407275	Floor blade DS-BF 500/25.4/A1/MP	14	33	         5.540	G		20.12.2022	           1	PC	IN	X		ZC	L12	 2	X6	L12	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2006083	Reference grid PSA 12	14	33	            91	G		23.11.2023	           5	PC	DE	X		ZC	L07	 2	X6	L07	            5	PC	4C	 61	D	Z		             0	            5	PC	Z004	PK	           5		PC
		8300	8330		2006085	Reference grid PSA 14	14	33	           227	G		23.11.2023	           2	PC	DE	X		ZC	L07	 2	X6	L07	            2	PC	4C	 61	D	Z		             0	            2	PC	Z004	PK	           2		PC
		8300	8330		2076460	Core bit C+ 1/2"/6" SPX-T abras	14	33	           378	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 78	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076461	Core bit C+ 14/150 SPX-T abras	14	33	           322	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076462	Core bit C+ 9/16"/6" SPX-T abras	14	33	           330	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 78	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076463	Core bit C+ 15/150 SPX-T abras	14	33	           326	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076464	Core bit C+ 16/150 SPX-T abras	14	33	           332	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076465	Core bit C+ 18/150 SPX-T abras	14	33	           340	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076466	Core bit C+ 20/150 SPX-T abras	14	33	           344	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076467	Core bit C+ 16/300 SPX-T abras	14	33	       399,320	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076469	Core bit C+ 18/300 SPX-T abras	14	33	       418,950	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076470	Core bit C+ 13/16"/12" SPX-T abras	14	33	           478	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 96	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076474	Core bit C+ 25/300 SPX-T abras	14	33	           446	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076475	Core bit C+ 1"/12" SPX-T abras	14	33	           449	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	           12	PC	4C	 78	D	Z		             0	            4	PC	Z004	PK	           1		PC
		8300	8330		2076478	Core bit C+ 30/300 SPX-T abras	14	33	           454	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076480	Core bit C+ 1-1/4"/12" SPX-T abras	14	33	           542	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 96	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076481	Core bit C+ 1-5/16"/12" SPX-T abras	14	33	           534	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 96	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076482	Core bit C+ 35/300 SPX-T abras	14	33	           469	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076483	Core bit C+ 20/600 SPX-T abras	14	33	           640	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	Y1	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076484	Core bit C+ 22/600 SPX-T abras	14	33	           660	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076485	Core bit C+ 24/600 SPX-T abras	14	33	           699	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076486	Core bit C+ 25/600 SPX-T abras	14	33	           717	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076487	Core bit C+ 28/600 SPX-T abras	14	33	           757	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076488	Core bit C+ 30/600 SPX-T abras	14	33	           790	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2076490	Core bit C+ 35/600 SPX-T abras	14	33	           827	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2078884	Hammer drill bit TE-YD 32/89	14	33	         2.038	G		16.09.2024	           1	PC	HU	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2078885	Hammer drill bit TE-YD 32/119	14	33	         2.589	G		16.09.2024	           1	PC	HU	X		ZC	L09	 2	X6	L09	            1	PC	U4	 60	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2105777	Accessory kit DD 1/2"	14	33	         5.759	G		26.09.2024	           1	PC	DE	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2136551	Fire protection steel spray CFP-SP WB	14	33	        27.060	G		16.09.2024	           1	PC	DE	X		ZC	L03	 2	X6	L03	           16	PC	4C	 85	D	Z		             0	           16	PC	Z004	PK	           1		PC
		8300	8330		2139004	Core bit C+ 8/110 SPX-T abras	14	33	           300	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2139005	Core bit C+ 10/150 SPX-T abras	14	33	           297	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2139006	Core bit C+ 12/150 SPX-T abras	14	33	           303	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2139007	Core bit C+ 12.5/150 SPX-T abras	14	33	           312	G		23.11.2023	           1	PC	HU	X		ZC	L05	 2	X6	L05	            1	PC	4C	 96	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2184488	Hexagon screw M6x25 Zn DIN 933 8.8	14	33	         7,071	G		25.04.2024	         150	PC	VN			ZC	L06	 2	X6	L06	          150	PC	4C	 61	D	Z		             0	          150	PC	Z004	PK	         150		PC
		8300	8330		2197620	Flow indicator DD-WMS 100-WFI	14	33	        88,100	G		23.11.2023	           1	PC	RO			ZC	L05	 2	X6	L05	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2215476	Water collector sys DD-WCS-200 V	14	33	           571	G		06.12.2023	           1	PC	CN	X		ZC	L05	 2	X6	L05	            1	PC	U0	 59	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2215477	Water collector sys DD-WCS-500 V	14	33	           812	G		06.12.2023	           1	PC	CN	X		ZC	L05	 2	X6	L05	            1	PC	U0	 59	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2230489	L.blt set LB-SET-LN-AV-M6x16 A4	14	40	        10,140	G		13.08.2020	         100	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	         100		PC
		8300	8330		2254032	Adapter OS A-ETIN/INKO-190 SS	14	40	           200	G		16.06.2023	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2260959	Hole saw 35mm-1 3/8" carbide tipp.	14	33	       128,380	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261197	Hole saw 38mm-1 1/2" carbide tipp.	14	33	       148,450	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261198	Hole saw 40mm-1 9/16" carbide tipp.	14	33	       158,490	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261201	Hole saw 54mm-2 1/8" carbide tipp.	14	33	       221,490	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261202	Hole saw 60mm-2 3/8" carbide tipp.	14	33	       248,210	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261204	Hole saw 67mm-2 5/8" carbide tipp.	14	33	       288,990	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261206	Hole saw 70mm-2 3/4" carbide tipp.	14	33	       305,490	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261207	Hole saw 73mm-2 7/8" carbide tipp.	14	33	       322,920	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261208	Hole saw 76mm-3" carbide tipp.	14	33	       333,260	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261209	Hole saw 83mm-3 1/4" carbide tipp.	14	33	       379,770	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261211	Hole saw 127mm-5" carbide tipp.	14	33	       772,830	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2261253	Hole saw 20mm-25/32" carbide tipp.	14	33	        82,560	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2268697	Square washer UNO WA-SQ-D-131-M6 SS	14	40	            45	G		26.11.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2268779	Angle bracket OS S-M AB 60x60-10/12 SS	14	40	           318	G		12.02.2021	           1	PC	MY	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2268923	Cover splice OE CC-SC PT SS	14	40	            34	G		05.02.2021	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270080	Splice connector OE150 SC PT HDG	14	40	           600	G		05.02.2021	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270731	Hole saw 25mm-1" multipurp.	14	33	       130,680	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270732	Hole saw 35mm-1 3/8" multipurp.	14	33	           217	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270733	Hole saw 40mm-1 9/16" multipurp.	14	33	           240	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270734	Hole saw 45mm-1 7/9" multipurp.	14	33	       237,560	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270735	Hole saw 50mm-2" multipurp.	14	33	           275	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270736	Hole saw 63mm-2 1/2" multipurp.	14	33	       354,010	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270737	Hole saw 68mm-2 11/16" multipurp.	14	33	       393,850	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270738	Hole saw 74mm-3" multipurp.	14	33	           440	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270739	Hole saw 80mm-3 1/7" multipurp.	14	33	       492,840	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2270740	Hole saw 105mm-4 1/7" multipurp.	14	33	       740,590	G		06.12.2023	           1	PC	CN	X		ZC	L09	 2	X6	L09	            1	PC	4C	 61	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2272765	Cable ladder OE100AQR CL-750-3000 HDG	14	33	         7.356	G		25.04.2024	           3	M	NO			ZC	L11	 2	X6	L11	            3	M	20	106	D	Z		             0	            3	M	Z004	PK	           3		M
		8300	8330		2274090	Allen bolt BO-AL-AL6-M8x20 A4	14	40	            15	G		26.11.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	 92	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2276386	Elbow OS RZE-P 90-300 HDG	14	33	         4.000	G		25.04.2024	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	 92	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2282939	T-pc OS OE100-750/750 R600	14	33	        20.000	G		25.04.2024	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	106	D	Z		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2287452	Adapter SmartCleat AD-OE-M6 PT SS	14	40	            65	G		05.02.2021	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	106	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2288405	U-bolt MP-UB 33 1" M8 OC	14	33	            85	G		01.09.2023	          20	PC	CN	X		ZC	L14	 2	Y1	L14	           20	PC	U4	 60	D	Z		             0	           20	PC	Z004	PK	          20		PC
		8300	8330		2288488	L.bolt OS S-M LS-M6x50 A4	14	40	            20	G		26.11.2020	           1	PC	NO	X		ZC	L11	 2	X6	L11	            1	PC	20	106	D	N		             0	            1	PC	Z004	PK	           1		PC
		8300	8330		2291691	Elbow OS RZE-P 90-500 HDG	14	33	         6.600	G		25.04.2024	           1	PC	NO			ZC	L11	 2	X6	L11	            1	PC	20	106	D	Z		             0	            1	PC	Z004	PK	           1		PC
