13.09.2024                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                                                    1


		Material	Material Description	Plnt	MS	Typ	Combo Ind	BO items	      GrpValue	Curr.	BO quan.	Avail. QTY	Alt.ATP	SU	Altern.?	MM note	BO Note	Foc.Cust	l.postp.	maxDlvDate	ResCount	maxiPDdel.	maxRDdelay	maxPDdelay	 RES QTY	  PO qty	Next PO	  PO qty	Deliv.date	TABCD	XYZ	 PDT	ProcType	SPT	lastResc	PDcount	MRPCn	Name
		2122712	Rotary hammer TE 3-ML 120V case	3090	40	ND		      1	      468.753	CLP	      1	        2		PC				X	13.09.2024	23.09.2024	     27	       33	       36	       33						A	X	  2	F	LA	13.09.2024	     1	L08	Daniel Ruiz
		2022003	Hammer drill bit TE-CX 8/17 MP8	8330	40	X0		      4	   15.055.422	CLP	     25	        2		PAC				X	13.09.2024	06.11.2024	      2		       47		     12	     49	4537081827	     12	10.09.2024	C	Y	 54	F	4C	13.09.2024	     1	L09	Daniel Ruiz
		2052753	Chuck TE-C/TE 30 (02)	3000	40	X0		      1	      118.900	CLP	      3	        2		PC				X	13.09.2024	18.09.2024	      6	        6	        6	        6	     15	      6	4537252790	      6	05.09.2024	C	X	 60	F	4C	13.09.2024	     1	L08	Daniel Ruiz
		2021420	Cordless rotary hammer TE 2-A22 case	8750	60	ND		      1	      621.269	CLP	      4	        2		PC				X	13.09.2024	18.09.2024	      1	        1	        4	        1						C	X	132	F	U4	13.09.2024	     1	L15	Daniel Ruiz
		435003	Hammer drill bit TE-CX 5/16"-6"	3020	40	X7		      1	       43.192	CLP	      2	        2		PC				X		13.09.2024			      999							B	Z	  7	F	LA			L09	Daniel Ruiz
		282990	Jack screw DD-CS-1/2"	3000	40	X0		      1	       64.158	CLP	      1	        2		PC						19.09.2024			        2			     30	4536983072	     15	02.09.2024	C	X	 60	F	4C		     1	L05	Angie Vergara
		2127087	Supply cord 120V 4m US univ	3010	40	X7		      1	       49.268	CLP	      1	        2		PC				X		06.06.2023			      999							T	N	  1	F	LA			L08	Daniel Ruiz
		405032	Cordl. imp. wrench SIW 22T-A case	8690	60	ND		      1		CLP	      1	        2		PC						17.09.2024										B	X	  2	F	L5		     1	L15	Daniel Ruiz
		327670	Lever Re/Li	8770	40	X6		      1	          989	CLP	      1	        2		PC				X	15.07.2024	03.07.2024	      1		      999			      6	4537366226	      6	07.10.2024	D	X	 22	F	9S	15.07.2024	     1	U26	SP\RDC Harrisburg
		2104889	Toothed gear Z=29 TE 6-A36_04 kit	8335	33	X6		      6	      672.278	CLP	      6	        2		PC				X	09.09.2024	09.09.2024	      1		      999							D	Z	 30	F	9S	09.09.2024	     1	U26	SP\RDC Harrisburg
		2349160	Grating disc X-FCM-R 38/43	8330	40	X0		      1	    2.214.450	CLP	      2	        3		PAC				X		13.09.2024			      999		     30	    137	4537341285	      1	11.09.2024	T	X	 54	F	4C			L04	Angie Vergara
		2075614	Angle grinder AG 450-7D	3022	40	X7		      1	      152.986	CLP	      1	        3		PC					13.09.2024	13.09.2024	     84	       84	       84	       84						A	Y	  1	F	LA	13.09.2024	     1	L08	Daniel Ruiz
		2312459	Stepped drill bit M10-M40	3000	33	X5		      1	      507.264	CLP	      2	        3		PC					13.09.2024	19.09.2024	     63	       67	       76	       67						C	Y	 60	F	4C	13.09.2024	     1	L09	Daniel Ruiz
		371835	Impact socket S-NSD 1/2"-3/4" L	3000	40	X5		      1	      163.985	CLP	      1	        3		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38		      2	4537341884	      1	24.09.2024	D	Y	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		2107220	Measuring rod PUA 53 CM	8750	40	X5	A2	      1	    1.893.242	CLP	      1	        3		PC				X	11.09.2024	19.09.2024	      8	       10	       16	       10	      8		13488940	      6	15.11.2024	C	X	 62	F	4C	12.09.2024	     1	L07	Angie Vergara
		435440	Vertical angle PRA 770	8330	40	X5		      1	      391.731	CLP	      2	        3		PC				X		20.09.2024			        8							D	Z	 54	F	4C		     1	L07	Angie Vergara
		2267023	Die grinder GDG 6-22 case	3020	40	ND		      1	      413.922	CLP	      1	        3		PC				X		13.09.2024			      999			      3	4537302621	      3	11.09.2024	B	Y	  7	F	LA			L15	Daniel Ruiz
		2203157	Drilling stand DD-ST 160 SFL	3000	40	X0		      1	      882.262	CLP	      1	        3		PC						19.09.2024			        2			     36	4536985212	      6	02.09.2024	A	X	 59	F	U4		     1	L05	Angie Vergara
		305903	Core bit extension DD-BL-ET 300	8330	40	X5		      1	      694.690	CLP	      1	        3		PC				X		02.10.2024			       12			      6	4537251053	      6	15.10.2024	C	Y	 54	F	4C		     1	L05	Angie Vergara
		224117	Quick-release chuck TE 2/2-S/2-E + SDS	3010	40	X7		      1	       40.557	CLP	      1	        3		PC				X		14.02.2024			      999							C	Y	  1	F	LA			L08	Daniel Ruiz
		2351368	Cordl. circular saw SC 4MR-22 case	8690	40	ND		      1		CLP	      1	        3		PC				X		19.09.2024										C	Z	  2	F	L5		     1	L15	Daniel Ruiz
		401692	Ball bearing 30X55X19-2RS	8335	40	X6		      1	       76.546	CLP	      1	        3		PC				X	04.04.2024	13.05.2024	      3	       19	       31	       19	      2		13529511	      2	21.10.2024	B	Y	 30	F	9S	09.04.2024	     1	U26	SP\RDC Harrisburg
		330943	RF screw SN165 6X55 black	8770	40	X6		      1	        2.708	CLP	      4	        3		PC				X	14.05.2024	25.04.2024	      1		      999			     10	4537366226	     10	07.10.2024	D	Y	 22	F	9S	14.05.2024	     1	U26	SP\RDC Harrisburg
		2011652	Scraper ring GX120 kit	3070	40	X6		      2	       33.788	CLP	      2	        3		PC					12.09.2024	30.08.2024	      1		      999							D	N	 15	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		2251351	Battery pack B 22-85 Li-ion	8335	40	X0		      1	      523.511	CLP	      1	        3		PC						11.09.2024			      999							T	Z	 38	F	20			L15	Daniel Ruiz
		2164507	Adhesive capsule HVU2 M12x110	8330	40	X0		      1		CLP	      2	        4		PAC				X		30.09.2024					    306	    126	4537252774	     36	06.09.2024	A	X	 54	F	4C		     1	L01	Ana Sousa
		60579	Blow-out pump	3010	40	X7		      1	       34.813	CLP	      1	        4		PC						13.07.2023			      999							B	X	  1	F	LA			L01	Ana Sousa
		2158338	Change module 102 SPX/SP-H abras	8330	40	Y1		      1	      840.421	CLP	      1	        4		PC						24.09.2024			       50		      1	      6	4537081861	      2	10.09.2024	D	Z	 54	F	4C		     1	L05	Angie Vergara
		2284390	Gasket set TE 500 STD	8330	40	X6		      1	       91.121	CLP	      1	        4		PC				X		13.11.2024			       49							T	Y	 54	F	4C		     1	L08	Daniel Ruiz
		2206736	Hammer drill bit TE-CX 26/48, 1"-18"	3000	40	X0		      1	      375.396	CLP	      2	        4		PC				X	13.09.2024	19.09.2024	      2	        2	        5	        2	      4	      8	4537202058	      8	09.10.2024	B	Y	 60	F	4C	13.09.2024	     1	L09	Daniel Ruiz
		2112766	Setting tool HDI+/HDI-TZ 1/2"	3000	40	X0		      1	      141.079	CLP	      1	        4		PC						19.09.2024			        2			      8	4537059280	      4	11.09.2024	D	Y	 60	F	4C		     1	L09	Daniel Ruiz
		375857	Impact socket S-NSD 1/2"-1-1/2" L	3000	40	X5		      1	      163.985	CLP	      1	        5		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		373602	Impact socket S-NSD 1/2"-1-5/16" L	3000	40	X5		      1	      163.985	CLP	      1	        5		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		373552	Impact socket S-NSD 1/2"-1-1/8" L	3000	40	X5		      1	      163.985	CLP	      1	        5		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		373549	Impact socket S-NSD 1/2"-15/16" L	3000	40	X5		      1	      163.985	CLP	      1	        5		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		348824	Impact socket S-NSD 1/2"-9/16" L	3000	33	X5		      1	      163.985	CLP	      1	        5		PC				X	13.09.2024	15.10.2024	     10	       38	       40	       38						D	Y	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		2184530	Flat washer 10 10,5x20x2-F ISO 7089 200	8302	33	ND		      1	      107.869	CLP	      5	        5		PAC				X		27.11.2024			      999							C	X	 54	F	20			L06	Reinaldo Vargas
		247182	Grating disc X-FCM-R 35/40	8330	60	ND		      1	   73.087.595	CLP	     41	        5		PAC						09.09.2024			        1							B	Y	 54	F	4C		     1	L04	Angie Vergara
		2253086	Cordless rotary hammer TE 4-22 case	3000	40	X0		      1	      934.329	CLP	      2	        5		PC						23.09.2024			        7			     35	4537062209	      9	11.09.2024	A	X	 59	F	U4		     1	L15	Daniel Ruiz
		373297	Piston X-6-5-P8	8750	40	X5		      1	       51.504	CLP	      1	        5		PC						19.09.2024			        3							C	Z	  2	F	LK		     1	L04	Angie Vergara
		2158247	Core bit B 202/450 SP-H abras	8330	40	X5		      1	    3.254.914	CLP	      4	        5		PC				X		24.09.2024			        6		      2	      2	4537189653	      1	01.10.2024	C	Z	 54	F	4C		     1	L05	Angie Vergara
		2007057	Cartridge holder HIT-CB 500	3010	40	X7		      1	       51.974	CLP	      1	        6		PC						07.03.2023			      999			      3	4537357604	      3	18.09.2024	A	X	  1	F	LA			L01	Ana Sousa
		2197991	Anchor rod HAS-E-55 1/2"x6-1/2"	8330	40	X0		      1	      477.145	CLP	      4	        6		PAC				X	11.09.2024	23.09.2024	      1	        5	       11	        5	    328	     16	4537270474	     16	14.10.2024	B	Y	 47	F	90	11.09.2024	     1	L01	Ana Sousa
		2361441	Stud holder S-SH BT M8	8330	40	X0		      3	    1.203.077	CLP	      6	        6		PC				X	11.09.2024	17.09.2024	      1		      999			    130	4537044017	     10	03.09.2024	C	Y	 54	F	4C	11.09.2024	     1	L10	Angie Vergara
		2159812	Water collector sys DD-WCS-142	3000	40	X5		      1	       51.885	CLP	      1	        6		PC						19.09.2024			        2			      8	4537133876	      8	25.09.2024	D	Y	 58	F	U0		     1	L05	Angie Vergara
		2256703	Cordless rotary hammer TE 2-22 case	8690	40	ND		      1	      278.100	CLP	      1	        6		PC						17.09.2024			      999							A	N	  2	F	L5			L15	Daniel Ruiz
		384822	Contact pin GX120 kit	3070	40	X6		      3	       25.645	CLP	      3	        6		PC					12.09.2024	30.08.2024	      1		      999			      4	4537357174	      4	26.09.2024	D	N	 15	F	9S	12.09.2024	     1	U26	SP\RDC Harrisburg
		2076513	Core bit C+ 1-1/8"/12" SPX-T	3000	40	X5		      1	      641.659	CLP	      3	        7		PC				X	22.03.2024	21.02.2024	      1		      999			     16	4537265555	      8	23.10.2024	C	Y	 73	F	4C	22.03.2024	     1	L05	Angie Vergara
		2253115	Cordl. combihammer TE 30-22 case	3000	40	X0		      1	    3.665.708	CLP	      3	        7		PC				X	13.09.2024	19.09.2024	      9	        9	       12	        9	      5	     42	4537265554	      5	23.10.2024	A	X	 60	F	4C	13.09.2024	     1	L15	Daniel Ruiz
		2075679	Angle grinder AG 180-20P	8750	40	X0		      1		CLP	      6	        7		PC				X		19.09.2024			        3		     16	     19	4536685917	      3	10.05.2024	A	X	 62	F	4C		     1	L08	Daniel Ruiz
		2251351	Battery pack B 22-85 Li-ion	8330	40	X0		      1	      765.080	CLP	      2	        8		PC						09.09.2024			        1		    144	    324	4537020734	     84	27.08.2024	T	X	 52	F	U0		     1	L15	Daniel Ruiz
		2215458	Cordl. angle grinder AG 6D-22-125 case	3020	33	ND		      3	    1.716.300	CLP	      3	        8		PC				X		13.09.2024			      999			     20	4537205771	     20	10.09.2024	D	Z	  7	F	LA			L15	Daniel Ruiz
		2207021	Powder-actuated tool DX 5 F8	8750	40	X0		      1		CLP	      1	        8		PC						07.01.2025										A	X	 63	F	4C		     1	L04	Angie Vergara
		2145576	Water management sys DD-WMS 100	3000	33	X0		      1	    1.912.422	CLP	      1	        8		PC						19.09.2024			        2			      4	4536983958	      4	02.09.2024	A	X	 68	F	U0		     1	L05	Angie Vergara
		2315443	Cordl. circular saw SC 6ML-22 case	8330	40	X0		      1	    1.396.726	CLP	      1	        8		PC				X		18.09.2024			        2		      4	      3	4537010190	      1	08.07.2024	B	Y	 53	F	U4		     1	L15	Daniel Ruiz
		305541	Set of wheels DD-HD30-W	8330	40	X0		      1	      305.171	CLP	      1	        8		PAC				X		02.10.2024			       12			     21	4537081764	      7	10.09.2024	A	X	 54	F	4C		     1	L05	Angie Vergara
		2076514	Core bit C+ 30/300 SPX-T	8650	33	X5		      1	      384.045	CLP	      2	        8		PC				X		24.09.2024			        3							D	Z	 53	F	4C		     1	L05	Angie Vergara
		2123384	Injectable mortar HIT-RE 100/500/1	3010	33	X7		      1	      237.987	CLP	      3	        9		PC						07.03.2023			      999							T	X	  1	F	LA			L01	Ana Sousa
		2007057	Cartridge holder HIT-CB 500	3022	40	X7		      1	       51.974	CLP	      1	        9		PC						13.04.2023			      999							A	X	  2	F	LA			L01	Ana Sousa
		435000	Hammer drill bit TE-CX 1/4"-6"	3014	40	X7		      1	       36.473	CLP	      1	        9		PC						13.06.2023			      999							A	Y	  2	F	LA			L09	Daniel Ruiz
		2253115	Cordl. combihammer TE 30-22 case	3090	33	ND		      2	    1.961.012	CLP	      2	        9		PC				X	13.09.2024	24.09.2024	     69	       66	      999	       66						A	X	  0	F	LA	13.09.2024	     1	L15	Daniel Ruiz
		305114	Impact socket S-NSD 1/2"-9/16" S	3000	33	X5		      1	      126.984	CLP	      1	        9		PC				X	13.09.2024	09.10.2024	      4	        2	        2	        2						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		2240609	Cordl. reciprocating saw SR 6-22 case	3090	33	ND		      1	      289.817	CLP	      1	        9		PC					13.09.2024	26.09.2024	      6	        6	       13	        6						D	N	  0	F	LA	13.09.2024	     1	L15	Daniel Ruiz
		2207190	Scaling chisel TE-YX SC 36/5	8650	40	X0		      1		CLP	      3	        9		PC				X		25.09.2024					     40	     30	4537152943	     10	23.09.2024	B	X	 53	F	4C		     1	L09	Daniel Ruiz
		2253086	Cordless rotary hammer TE 4-22 case	8650	40	X0		      2		CLP	      2	        9		PC				X		24.09.2024					     35	     57	4537155522	     12	23.09.2024	A	X	 52	F	U4		     1	L15	Daniel Ruiz
		2251367	Hand-held battery cut-off saw DSH 600-22	3000	40	X5		      1		CLP	      1	       10		PC				X		26.11.2024										B	Y	 57	F	44		     1	L05	Angie Vergara
		224117	Quick-release chuck TE 2/2-S/2-E + SDS	3000	40	X0		      1	    3.680.868	CLP	      2	       11		PC				X	23.08.2024	26.09.2024	      1	       17	       17	       17	     18	     54	4537188745	     18	22.08.2024	C	X	 60	F	4C	23.08.2024	     1	L08	Daniel Ruiz
		2248355	Cordl. dryw. screwdr. SD 5000-22 box	8750	40	X0		      1	    3.689.534	CLP	     10	       11		PC				X		19.09.2024			        3			      8	4537219569	      8	16.10.2024	B	X	 61	F	U4		     1	L10	Angie Vergara
		2309293	Cordless breaker TE 500-22 case	8330	40	X0		      1	    8.160.479	CLP	      3	       11		PC				X		18.09.2024			        2		      7	      9	4537250980	      5	15.10.2024	B	Y	 54	F	4C		     1	L15	Daniel Ruiz
		2198009	Anchor rod HAS-E-55 1"x12"	3000	33	X0		      2	    3.224.993	CLP	    172	       12		PC				X	13.09.2024	13.11.2024	      1		      999		    672		13489110	    672	15.10.2024	T	X	 14	F	4M	13.09.2024	     1	L01	Ana Sousa
		2148548	Drilling stand DD-HD 30	8330	40	X0		      1	    3.263.969	CLP	      1	       12		PC				X		02.10.2024			       12		      4	     20	4537020950	      4	27.08.2024	A	X	 53	F	U4		     1	L05	Angie Vergara
		2216382	Clamp OS OPS-SD PC23-050 SS	8330	40	X6		      5	   12.515.523	CLP	     52	       13		PC				X		28.11.2024			       68		     43	    109	4536947192	      2	22.08.2024	C	Z	 78	F	20		     1	L11	Reinaldo Vargas
		305683	Impact socket S-NSD 1/2"-3/4" S	3000	40	X6		      1	      126.984	CLP	      1	       13		PC				X	13.09.2024	09.10.2024	      4	        2	        2	        2						D	Z	 14	F	90	13.09.2024	     1	L09	Daniel Ruiz
		2341059	Hammer drill bit TE-C 3/8"-6"	3000	40	X0		      2	      241.847	CLP	     82	       13		PC				X	13.09.2024	20.09.2024	      2	        2	        6	        2	    120	     61	4537059280	     60	11.09.2024	C	X	 60	F	4C	13.09.2024	     1	L09	Daniel Ruiz
		2324273	Cordl. impact driver SID 4-22 case	8750	60	ND		      1	    1.106.865	CLP	      2	       13		PC				X		19.09.2024			        3							D	N	 60	F	U0		     1	L15	Daniel Ruiz
		2261730	Core bit B 112/430+ P-U abras	8330	40	X0		      5	    2.269.966	CLP	     10	       14		PC				X		19.12.2024			       81		    136		13468513	     24	19.12.2024	B	X	 54	F	4C		     1	L05	Angie Vergara
		435006	Hammer drill bit TE-CX 3/8"-6"	3020	40	X7		      2	      166.625	CLP	      7	       14		PC				X		13.09.2024			      999							A	X	  7	F	LA			L09	Daniel Ruiz
		2005019	Cordl. circular saw SCM 22-A case	8750	60	ND		      1	    1.604.382	CLP	      8	       15		PC				X	13.09.2024	18.09.2024	      1	        1	        4	        1						B	X	 61	F	U4	13.09.2024	     1	L15	Daniel Ruiz
		2076503	Core bit C+ 16/300 SPX-T	8650	40	X5		      1	      375.186	CLP	      2	       16		PC				X		17.09.2024			        1							B	Y	 53	F	4C		     1	L05	Angie Vergara
		3463562	Saca conector BL	8330	40	X5		      1	      201.113	CLP	      1	       17		PC				X		02.10.2024			       12							D	Y	 30	F	20		     1	L05	Angie Vergara
		2158345	Change module 162 SPX/SP-H abras	8330	40	X0		      6	    4.029.855	CLP	     12	       18		PC				X		04.10.2024			       24		     42	     12	4537081924	     12	10.09.2024	B	X	 54	F	4C		     1	L05	Angie Vergara
		2257602	Die grinder GDG 6-A22 box	8750	40	X6		      1	    1.020.763	CLP	      8	       18		PC				X	13.09.2024	18.09.2024	      1	        1	        4	        1						D	Y	 62	F	4C	13.09.2024	     1	L15	Daniel Ruiz
		2215458	Cordl. angle grinder AG 6D-22-125 case	8330	40	X0		      1	    1.063.790	CLP	      1	       18		PC				X		18.09.2024			        2			     63	4537020949	     18	27.08.2024	A	X	 53	F	U4		     1	L15	Daniel Ruiz
		2251355	Battery pack B 22-110 Li-ion	8750	40	X0		      4	   10.978.600	CLP	     35	       19		PC				X	12.09.2024	19.12.2024	      3	       59	       76	       59	    336	    146	4537271279	      2	29.08.2024	T	X	 60	F	U0	13.09.2024	     1	L15	Daniel Ruiz
		2216420	Strap OS OPS-SD PC02-150 SS	8330	40	X6		      1	    2.915.503	CLP	      7	       19		PC				X		12.11.2024			      999							C	Z	 78	F	20			L11	Reinaldo Vargas
		2388396	Battery charger C 4-22 220V box	8790	40	X0		      1	      147.137	CLP	      1	       20		PC						16.07.2024			      999							B	X	  2	F	40			L15	Daniel Ruiz
		2353803	Connector MT-B-GL EDB A OC	3008	33	X6		      2	      582.845	CLP	     20	       20		PC				X		11.10.2024			      999							D	Z	 59	F	U4			L14	Reinaldo Vargas
		2241993	Flat chisel TE-YX FM 70	3000	40	X0		      1	    2.878.738	CLP	     30	       20		PC				X	13.09.2024	19.09.2024	     30	       30	       33	       30	    100	     55	4537132586	     10	25.09.2024	B	X	 60	F	4C	13.09.2024	     1	L09	Daniel Ruiz
		2272104	4-hole Baseplate MT-B-GXL O4 OC	8302	33	ND		      1	   18.872.100	CLP	     34	       20		PC				X		27.11.2024			      999							D	Z	 52	F	20			L14	Reinaldo Vargas
		2198009	Anchor rod HAS-E-55 1"x12"	8330	40	X0		      1	      290.759	CLP	      2	       20		PAC				X		16.09.2024			        6		     56	     56	4537074233	     56	02.09.2024	B	Y	 47	F	90		     1	L01	Ana Sousa
		2298002	U-bolt S-M UB- 2.1/2" M10 SS	8330	40	X6		      1	      679.518	CLP	     20	       20		PC				X		12.11.2024			      999		     20	     21	4537295222	     11	04.09.2024	D	Z	 92	F	20			L11	Reinaldo Vargas
		435013	Hammer drill bit TE-CX 1/2"-12"	3020	40	X7		      2	       84.096	CLP	      2	       21		PC				X		13.09.2024			      999							B	X	  7	F	LA			L09	Daniel Ruiz
		373330	Buffer X-6-5-B	8750	40	X6		      1	       17.878	CLP	      1	       21		PC						19.09.2024			        3							C	Y	 62	F	4C		     1	L04	Angie Vergara
		2123384	Injectable mortar HIT-RE 100/500/1	3022	40	X7		      1	       91.183	CLP	      5	       23		PC						13.04.2023			      999							T	X	  1	F	LA			L01	Ana Sousa
		430811	Firestop joint spray CFS-SP WB red	8750	40	X6		      2	   38.534.754	CLP	     45	       23		PC				X	25.06.2024	01.12.2024	      7		      999			     22	4537081699	      2	18.09.2024	A	X	 77	F	4C	25.06.2024	     1	L03	Ana Sousa
		2190184	Laser range meter PD-S	3000	40	X0		      1	      395.964	CLP	      2	       23		PC				X		19.06.2024			      999			     45	4536904809	     15	19.08.2024	B	X	 58	F	U0			L07	Angie Vergara
		2076883	Firestop sealant CFS-S SIL GG pail red	3000	33	X0		      1	    1.272.768	CLP	      1	       23		PC				X		13.08.2024			      999		     20	     15	4537341872	     15	24.09.2024	T	X	 14	F	90			L03	Ana Sousa
		2270830	Cordl. angle grinder AG 5D-22-125 case	8330	40	X5		      1	    1.676.582	CLP	      2	       23		PC				X		20.09.2024			        8							B	Y	 53	F	U4		     1	L15	Daniel Ruiz
